complaint_id,case_id,victim_account,reported_amount_inr,city,state,crime_type,timestamp_min
CMP_000261,CASE_000261,ACC_0094433,143835.73,Nagpur,Maharashtra,UPI_FRAUD,174010
CMP_000262,CASE_000262,ACC_0084988,445804.54,Hyderabad,Telangana,PHISHING,126967
CMP_000263,CASE_000263,ACC_0081635,73683.36,Delhi,Delhi,PHISHING,38413
CMP_000264,CASE_000264,ACC_0022440,3000.0,Ahmedabad,Gujarat,REMOTE_ACCESS,251561
CMP_000265,CASE_000265,ACC_0011079,22938.38,Kolkata,West Bengal,PHISHING,223341
CMP_000266,CASE_000266,ACC_0087383,143567.9,Pune,Maharashtra,INVESTMENT_FRAUD,193186
CMP_000267,CASE_000267,ACC_0026699,22243.12,Kolkata,West Bengal,PHISHING,145701
CMP_000268,CASE_000268,ACC_0069334,237804.49,Ahmedabad,Gujarat,ROMANCE_FRAUD,176966
CMP_000269,CASE_000269,ACC_0042522,47381.2,Delhi,Delhi,DIGITAL_ARREST,152065
CMP_000270,CASE_000270,ACC_0058126,89793.98,Kolkata,West Bengal,INVESTMENT_FRAUD,202516
CMP_000271,CASE_000271,ACC_0008515,33994.93,Bengaluru,Karnataka,PHISHING,133747
CMP_000272,CASE_000272,ACC_0020442,11496.24,Mumbai,Maharashtra,JOB_FRAUD,196568
CMP_000273,CASE_000273,ACC_0078502,23126.87,Nashik,Maharashtra,DIGITAL_ARREST,255427
CMP_000274,CASE_000274,ACC_0073054,6130.36,Nagpur,Maharashtra,DIGITAL_ARREST,155033
CMP_000275,CASE_000275,ACC_0091762,23721.2,Hyderabad,Telangana,DIGITAL_ARREST,243829
CMP_000276,CASE_000276,ACC_0084316,34796.55,Bengaluru,Karnataka,PHISHING,115640
CMP_000277,CASE_000277,ACC_0062689,185226.27,Mumbai,Maharashtra,PHISHING,97147
CMP_000278,CASE_000278,ACC_0025264,327880.41,Mumbai,Maharashtra,ROMANCE_FRAUD,212617
CMP_000279,CASE_000279,ACC_0053122,36723.89,Hyderabad,Telangana,REMOTE_ACCESS,153172
CMP_000280,CASE_000280,ACC_0078263,170348.31,Mumbai,Maharashtra,ROMANCE_FRAUD,37643
CMP_000281,CASE_000281,ACC_0075696,475815.4,Kolkata,West Bengal,INVESTMENT_FRAUD,249346
CMP_000282,CASE_000282,ACC_0045354,259679.6,Hyderabad,Telangana,ROMANCE_FRAUD,102406
CMP_000283,CASE_000283,ACC_0043234,11770.14,Nashik,Maharashtra,DIGITAL_ARREST,239602
CMP_000284,CASE_000284,ACC_0088532,74703.07,Ahmedabad,Gujarat,PHISHING,149775
CMP_000285,CASE_000285,ACC_0080371,306198.1,Ahmedabad,Gujarat,UPI_FRAUD,210993
CMP_000286,CASE_000286,ACC_0038701,128631.66,Chennai,Tamil Nadu,INVESTMENT_FRAUD,20965
CMP_000287,CASE_000287,ACC_0083634,38234.22,Nashik,Maharashtra,JOB_FRAUD,113450
CMP_000288,CASE_000288,ACC_0025213,25182.27,Ahmedabad,Gujarat,DIGITAL_ARREST,168710
CMP_000289,CASE_000289,ACC_0026751,102245.66,Ahmedabad,Gujarat,DIGITAL_ARREST,43971
CMP_000290,CASE_000290,ACC_0059988,17348.46,Bengaluru,Karnataka,ROMANCE_FRAUD,113502
CMP_000291,CASE_000291,ACC_0002069,85389.25,Kolkata,West Bengal,JOB_FRAUD,248874
CMP_000292,CASE_000292,ACC_0059619,94382.58,Bengaluru,Karnataka,PHISHING,242840
CMP_000293,CASE_000293,ACC_0054552,108007.38,Pune,Maharashtra,INVESTMENT_FRAUD,171654
CMP_000294,CASE_000294,ACC_0020908,160523.73,Kolkata,West Bengal,REMOTE_ACCESS,75247
CMP_000295,CASE_000295,ACC_0001800,3000.0,Hyderabad,Telangana,ROMANCE_FRAUD,73606
CMP_000296,CASE_000296,ACC_0087722,858961.85,Bengaluru,Karnataka,ROMANCE_FRAUD,162487
CMP_000297,CASE_000297,ACC_0040959,456957.69,Pune,Maharashtra,PHISHING,115166
CMP_000298,CASE_000298,ACC_0084323,59689.52,Bengaluru,Karnataka,UPI_FRAUD,118795
CMP_000299,CASE_000299,ACC_0023688,11953.66,Nagpur,Maharashtra,JOB_FRAUD,51022
CMP_000300,CASE_000300,ACC_0090249,44804.73,Chennai,Tamil Nadu,INVESTMENT_FRAUD,111915
CMP_000301,CASE_000301,ACC_0094967,31008.76,Kolkata,West Bengal,JOB_FRAUD,60506
CMP_000302,CASE_000302,ACC_0035097,24504.95,Delhi,Delhi,PHISHING,252691
CMP_000303,CASE_000303,ACC_0062008,15771.57,Kolkata,West Bengal,INVESTMENT_FRAUD,243342
CMP_000304,CASE_000304,ACC_0062476,27142.98,Nashik,Maharashtra,JOB_FRAUD,174136
CMP_000305,CASE_000305,ACC_0078875,27717.19,Pune,Maharashtra,INVESTMENT_FRAUD,141929
CMP_000306,CASE_000306,ACC_0007428,3000.0,Nashik,Maharashtra,JOB_FRAUD,83004
CMP_000307,CASE_000307,ACC_0004509,16093.59,Chennai,Tamil Nadu,INVESTMENT_FRAUD,137068
CMP_000308,CASE_000308,ACC_0072145,90268.16,Delhi,Delhi,ROMANCE_FRAUD,118392
CMP_000309,CASE_000309,ACC_0098463,86202.89,Kolkata,West Bengal,ROMANCE_FRAUD,180736
CMP_000310,CASE_000310,ACC_0066584,11550.48,Nagpur,Maharashtra,ROMANCE_FRAUD,24930
CMP_000311,CASE_000311,ACC_0087234,259884.8,Nagpur,Maharashtra,REMOTE_ACCESS,184082
CMP_000312,CASE_000312,ACC_0070874,71346.07,Kolkata,West Bengal,DIGITAL_ARREST,10335
CMP_000313,CASE_000313,ACC_0068980,19945.6,Ahmedabad,Gujarat,REMOTE_ACCESS,256784
CMP_000314,CASE_000314,ACC_0066434,6104.86,Hyderabad,Telangana,REMOTE_ACCESS,254572
CMP_000315,CASE_000315,ACC_0023234,410064.6,Chennai,Tamil Nadu,JOB_FRAUD,134633
CMP_000316,CASE_000316,ACC_0070421,33851.44,Nagpur,Maharashtra,PHISHING,8801
CMP_000317,CASE_000317,ACC_0087855,691633.59,Nashik,Maharashtra,DIGITAL_ARREST,173606
CMP_000318,CASE_000318,ACC_0026175,253560.44,Hyderabad,Telangana,DIGITAL_ARREST,42152
CMP_000319,CASE_000319,ACC_0077405,52320.57,Kolkata,West Bengal,ROMANCE_FRAUD,186962
CMP_000320,CASE_000320,ACC_0043151,15952.42,Delhi,Delhi,JOB_FRAUD,14831
CMP_000321,CASE_000321,ACC_0089928,165611.92,Bengaluru,Karnataka,DIGITAL_ARREST,27185
CMP_000322,CASE_000322,ACC_0074981,47358.33,Pune,Maharashtra,PHISHING,12778
CMP_000323,CASE_000323,ACC_0055703,167605.05,Mumbai,Maharashtra,DIGITAL_ARREST,47728
CMP_000324,CASE_000324,ACC_0053548,99754.64,Nagpur,Maharashtra,DIGITAL_ARREST,149932
CMP_000325,CASE_000325,ACC_0023274,45025.6,Nashik,Maharashtra,UPI_FRAUD,119809
CMP_000326,CASE_000326,ACC_0030677,41938.22,Bengaluru,Karnataka,PHISHING,36959
CMP_000327,CASE_000327,ACC_0099523,11670.71,Nagpur,Maharashtra,UPI_FRAUD,13597
CMP_000328,CASE_000328,ACC_0023542,169856.47,Chennai,Tamil Nadu,REMOTE_ACCESS,245234
CMP_000329,CASE_000329,ACC_0091641,166757.36,Kolkata,West Bengal,ROMANCE_FRAUD,17058
CMP_000330,CASE_000330,ACC_0023765,15570.77,Bengaluru,Karnataka,REMOTE_ACCESS,82493
CMP_000331,CASE_000331,ACC_0004882,34947.05,Mumbai,Maharashtra,ROMANCE_FRAUD,130414
CMP_000332,CASE_000332,ACC_0085537,3617.95,Kolkata,West Bengal,INVESTMENT_FRAUD,237567
CMP_000333,CASE_000333,ACC_0064065,12933.39,Nashik,Maharashtra,REMOTE_ACCESS,48165
CMP_000334,CASE_000334,ACC_0061984,85848.71,Nagpur,Maharashtra,ROMANCE_FRAUD,173601
CMP_000335,CASE_000335,ACC_0070777,54344.24,Ahmedabad,Gujarat,ROMANCE_FRAUD,6353
CMP_000336,CASE_000336,ACC_0008911,21056.04,Delhi,Delhi,PHISHING,60358
CMP_000337,CASE_000337,ACC_0086378,74180.56,Kolkata,West Bengal,REMOTE_ACCESS,117964
CMP_000338,CASE_000338,ACC_0029873,5762.42,Delhi,Delhi,DIGITAL_ARREST,45818
CMP_000339,CASE_000339,ACC_0094073,141483.2,Nashik,Maharashtra,INVESTMENT_FRAUD,140956
CMP_000340,CASE_000340,ACC_0049864,26589.02,Bengaluru,Karnataka,UPI_FRAUD,9556
CMP_000341,CASE_000341,ACC_0061850,283433.16,Pune,Maharashtra,JOB_FRAUD,258842
CMP_000342,CASE_000342,ACC_0070673,112238.58,Ahmedabad,Gujarat,INVESTMENT_FRAUD,228941
CMP_000343,CASE_000343,ACC_0075344,23363.12,Hyderabad,Telangana,REMOTE_ACCESS,109018
CMP_000344,CASE_000344,ACC_0041987,68501.08,Nashik,Maharashtra,JOB_FRAUD,78822
CMP_000345,CASE_000345,ACC_0033436,86679.07,Kolkata,West Bengal,PHISHING,46889
CMP_000346,CASE_000346,ACC_0019241,51975.18,Pune,Maharashtra,REMOTE_ACCESS,239725
CMP_000347,CASE_000347,ACC_0010464,20799.51,Mumbai,Maharashtra,ROMANCE_FRAUD,72096
CMP_000348,CASE_000348,ACC_0015429,64102.43,Pune,Maharashtra,INVESTMENT_FRAUD,208210
CMP_000349,CASE_000349,ACC_0057325,28996.08,Ahmedabad,Gujarat,DIGITAL_ARREST,48382
CMP_000350,CASE_000350,ACC_0002472,45004.45,Ahmedabad,Gujarat,INVESTMENT_FRAUD,107807
CMP_000351,CASE_000351,ACC_0067073,3000.0,Mumbai,Maharashtra,REMOTE_ACCESS,88603
CMP_000352,CASE_000352,ACC_0039310,15187.89,Nashik,Maharashtra,PHISHING,94300
CMP_000353,CASE_000353,ACC_0044296,4008.37,Bengaluru,Karnataka,DIGITAL_ARREST,6234
CMP_000354,CASE_000354,ACC_0030940,3000.0,Nashik,Maharashtra,PHISHING,139588
CMP_000355,CASE_000355,ACC_0012586,24097.78,Ahmedabad,Gujarat,INVESTMENT_FRAUD,207363
CMP_000356,CASE_000356,ACC_0054349,192763.54,Ahmedabad,Gujarat,ROMANCE_FRAUD,129036
CMP_000357,CASE_000357,ACC_0016079,407136.11,Mumbai,Maharashtra,UPI_FRAUD,223061
CMP_000358,CASE_000358,ACC_0029818,150203.84,Bengaluru,Karnataka,DIGITAL_ARREST,166197
CMP_000359,CASE_000359,ACC_0017750,105324.02,Nashik,Maharashtra,ROMANCE_FRAUD,178366
CMP_000360,CASE_000360,ACC_0095390,6131.98,Bengaluru,Karnataka,REMOTE_ACCESS,45787
CMP_000361,CASE_000361,ACC_0084042,340000.08,Nashik,Maharashtra,ROMANCE_FRAUD,2693
CMP_000362,CASE_000362,ACC_0065191,36459.02,Kolkata,West Bengal,REMOTE_ACCESS,245774
CMP_000363,CASE_000363,ACC_0009412,74123.73,Pune,Maharashtra,JOB_FRAUD,149258
CMP_000364,CASE_000364,ACC_0055403,37871.61,Delhi,Delhi,REMOTE_ACCESS,97254
CMP_000365,CASE_000365,ACC_0046724,444217.15,Kolkata,West Bengal,REMOTE_ACCESS,247766
CMP_000366,CASE_000366,ACC_0054923,981914.42,Hyderabad,Telangana,DIGITAL_ARREST,125556
CMP_000367,CASE_000367,ACC_0045089,201314.52,Nashik,Maharashtra,DIGITAL_ARREST,1477
CMP_000368,CASE_000368,ACC_0024400,73867.07,Bengaluru,Karnataka,ROMANCE_FRAUD,180405
CMP_000369,CASE_000369,ACC_0029899,104975.62,Mumbai,Maharashtra,JOB_FRAUD,247677
CMP_000370,CASE_000370,ACC_0085689,30390.55,Nashik,Maharashtra,PHISHING,64934
CMP_000371,CASE_000371,ACC_0034988,34325.34,Bengaluru,Karnataka,DIGITAL_ARREST,28733
CMP_000372,CASE_000372,ACC_0064871,42369.91,Hyderabad,Telangana,DIGITAL_ARREST,152543
CMP_000373,CASE_000373,ACC_0073125,25396.34,Ahmedabad,Gujarat,DIGITAL_ARREST,215236
CMP_000374,CASE_000374,ACC_0061868,9291.76,Delhi,Delhi,DIGITAL_ARREST,90369
CMP_000375,CASE_000375,ACC_0027115,39421.62,Kolkata,West Bengal,ROMANCE_FRAUD,110084
CMP_000376,CASE_000376,ACC_0099982,23987.84,Ahmedabad,Gujarat,UPI_FRAUD,86073
CMP_000377,CASE_000377,ACC_0064284,6375.56,Hyderabad,Telangana,INVESTMENT_FRAUD,144365
CMP_000378,CASE_000378,ACC_0098456,16074.95,Nashik,Maharashtra,REMOTE_ACCESS,138850
CMP_000379,CASE_000379,ACC_0031792,2097852.48,Delhi,Delhi,ROMANCE_FRAUD,49922
CMP_000380,CASE_000380,ACC_0098518,17118.59,Mumbai,Maharashtra,INVESTMENT_FRAUD,87458
CMP_000381,CASE_000381,ACC_0003101,4924.23,Bengaluru,Karnataka,JOB_FRAUD,142883
CMP_000382,CASE_000382,ACC_0088791,47247.22,Ahmedabad,Gujarat,INVESTMENT_FRAUD,132070
CMP_000383,CASE_000383,ACC_0021403,32772.53,Chennai,Tamil Nadu,ROMANCE_FRAUD,188129
CMP_000384,CASE_000384,ACC_0041314,8994.42,Pune,Maharashtra,INVESTMENT_FRAUD,151439
CMP_000385,CASE_000385,ACC_0034381,153684.49,Ahmedabad,Gujarat,PHISHING,210806
CMP_000386,CASE_000386,ACC_0080990,15082.08,Kolkata,West Bengal,JOB_FRAUD,203436
CMP_000387,CASE_000387,ACC_0066061,40298.59,Bengaluru,Karnataka,UPI_FRAUD,185119
CMP_000388,CASE_000388,ACC_0061919,30022.41,Bengaluru,Karnataka,UPI_FRAUD,217354
CMP_000389,CASE_000389,ACC_0098802,3000.0,Pune,Maharashtra,REMOTE_ACCESS,191326
CMP_000390,CASE_000390,ACC_0001523,32142.18,Ahmedabad,Gujarat,INVESTMENT_FRAUD,189023
CMP_000391,CASE_000391,ACC_0089597,42813.1,Chennai,Tamil Nadu,DIGITAL_ARREST,203566
CMP_000392,CASE_000392,ACC_0019648,132025.45,Bengaluru,Karnataka,INVESTMENT_FRAUD,40101
CMP_000393,CASE_000393,ACC_0023836,36371.37,Pune,Maharashtra,INVESTMENT_FRAUD,43310
CMP_000394,CASE_000394,ACC_0007374,301106.26,Nagpur,Maharashtra,PHISHING,55565
CMP_000395,CASE_000395,ACC_0098053,333771.12,Kolkata,West Bengal,PHISHING,145973
CMP_000396,CASE_000396,ACC_0080770,226080.87,Mumbai,Maharashtra,PHISHING,253175
CMP_000397,CASE_000397,ACC_0022419,52338.12,Delhi,Delhi,ROMANCE_FRAUD,130037
CMP_000398,CASE_000398,ACC_0090335,239253.86,Delhi,Delhi,PHISHING,179238
CMP_000399,CASE_000399,ACC_0002583,13750.51,Pune,Maharashtra,PHISHING,195550
CMP_000400,CASE_000400,ACC_0018723,105355.68,Bengaluru,Karnataka,DIGITAL_ARREST,197398
CMP_000401,CASE_000401,ACC_0068365,518228.37,Chennai,Tamil Nadu,REMOTE_ACCESS,161053
CMP_000402,CASE_000402,ACC_0069717,65941.0,Delhi,Delhi,UPI_FRAUD,221000
CMP_000403,CASE_000403,ACC_0090953,3000.0,Nagpur,Maharashtra,UPI_FRAUD,144866
CMP_000404,CASE_000404,ACC_0063444,38708.31,Mumbai,Maharashtra,REMOTE_ACCESS,97159
CMP_000405,CASE_000405,ACC_0009766,22589.44,Chennai,Tamil Nadu,REMOTE_ACCESS,131405
CMP_000406,CASE_000406,ACC_0006207,60864.64,Ahmedabad,Gujarat,ROMANCE_FRAUD,225455
CMP_000407,CASE_000407,ACC_0068697,298457.63,Delhi,Delhi,UPI_FRAUD,37828
CMP_000408,CASE_000408,ACC_0078877,207356.6,Pune,Maharashtra,REMOTE_ACCESS,185262
CMP_000409,CASE_000409,ACC_0029081,153107.32,Kolkata,West Bengal,INVESTMENT_FRAUD,133524
CMP_000410,CASE_000410,ACC_0068516,54326.77,Nagpur,Maharashtra,JOB_FRAUD,154611
CMP_000411,CASE_000411,ACC_0022812,103593.65,Nashik,Maharashtra,UPI_FRAUD,15221
CMP_000412,CASE_000412,ACC_0004415,84404.79,Kolkata,West Bengal,UPI_FRAUD,201762
CMP_000413,CASE_000413,ACC_0023841,67499.32,Delhi,Delhi,DIGITAL_ARREST,108004
CMP_000414,CASE_000414,ACC_0079966,129632.59,Ahmedabad,Gujarat,REMOTE_ACCESS,33797
CMP_000415,CASE_000415,ACC_0012369,97319.56,Chennai,Tamil Nadu,JOB_FRAUD,167652
CMP_000416,CASE_000416,ACC_0086337,193411.49,Pune,Maharashtra,PHISHING,212061
CMP_000417,CASE_000417,ACC_0016285,15321.53,Ahmedabad,Gujarat,DIGITAL_ARREST,189013
CMP_000418,CASE_000418,ACC_0083482,41606.52,Nashik,Maharashtra,JOB_FRAUD,66422
CMP_000419,CASE_000419,ACC_0033165,4936.57,Ahmedabad,Gujarat,REMOTE_ACCESS,247125
CMP_000420,CASE_000420,ACC_0033266,124857.82,Kolkata,West Bengal,REMOTE_ACCESS,69418
CMP_000421,CASE_000421,ACC_0093931,13881.23,Mumbai,Maharashtra,DIGITAL_ARREST,227065
CMP_000422,CASE_000422,ACC_0059639,29826.52,Mumbai,Maharashtra,DIGITAL_ARREST,243012
CMP_000423,CASE_000423,ACC_0077451,159209.75,Delhi,Delhi,DIGITAL_ARREST,11017
CMP_000424,CASE_000424,ACC_0011368,112451.05,Mumbai,Maharashtra,INVESTMENT_FRAUD,79892
CMP_000425,CASE_000425,ACC_0086350,9888.92,Nashik,Maharashtra,ROMANCE_FRAUD,46595
CMP_000426,CASE_000426,ACC_0082679,8620.33,Nagpur,Maharashtra,REMOTE_ACCESS,159916
CMP_000427,CASE_000427,ACC_0037068,8981.86,Hyderabad,Telangana,ROMANCE_FRAUD,7334
CMP_000428,CASE_000428,ACC_0058229,3421.65,Hyderabad,Telangana,PHISHING,173970
CMP_000429,CASE_000429,ACC_0044755,58002.34,Ahmedabad,Gujarat,PHISHING,88914
CMP_000430,CASE_000430,ACC_0025928,684707.91,Bengaluru,Karnataka,UPI_FRAUD,219683
CMP_000431,CASE_000431,ACC_0000155,15211.14,Hyderabad,Telangana,ROMANCE_FRAUD,207570
CMP_000432,CASE_000432,ACC_0095161,46616.4,Kolkata,West Bengal,PHISHING,77876
CMP_000433,CASE_000433,ACC_0006118,17392.39,Chennai,Tamil Nadu,DIGITAL_ARREST,82979
CMP_000434,CASE_000434,ACC_0092611,6683.19,Ahmedabad,Gujarat,REMOTE_ACCESS,68822
CMP_000435,CASE_000435,ACC_0059631,217889.57,Bengaluru,Karnataka,UPI_FRAUD,228361
CMP_000436,CASE_000436,ACC_0084554,312399.11,Nashik,Maharashtra,DIGITAL_ARREST,139781
CMP_000437,CASE_000437,ACC_0095795,455837.13,Nashik,Maharashtra,REMOTE_ACCESS,131533
CMP_000438,CASE_000438,ACC_0021001,12868.84,Mumbai,Maharashtra,DIGITAL_ARREST,94562
CMP_000439,CASE_000439,ACC_0083370,120639.71,Delhi,Delhi,DIGITAL_ARREST,169202
CMP_000440,CASE_000440,ACC_0016208,61686.26,Mumbai,Maharashtra,DIGITAL_ARREST,115786
CMP_000441,CASE_000441,ACC_0009351,32561.76,Kolkata,West Bengal,UPI_FRAUD,71722
CMP_000442,CASE_000442,ACC_0097412,16617.46,Nashik,Maharashtra,DIGITAL_ARREST,39751
CMP_000443,CASE_000443,ACC_0045547,31264.98,Mumbai,Maharashtra,REMOTE_ACCESS,188765
CMP_000444,CASE_000444,ACC_0073269,10056.78,Pune,Maharashtra,DIGITAL_ARREST,206234
CMP_000445,CASE_000445,ACC_0014879,26093.1,Mumbai,Maharashtra,JOB_FRAUD,147046
CMP_000446,CASE_000446,ACC_0054980,157877.87,Delhi,Delhi,UPI_FRAUD,133304
CMP_000447,CASE_000447,ACC_0007209,33299.13,Nagpur,Maharashtra,DIGITAL_ARREST,258387
CMP_000448,CASE_000448,ACC_0058428,238199.31,Delhi,Delhi,REMOTE_ACCESS,230538
CMP_000449,CASE_000449,ACC_0060944,296705.63,Nagpur,Maharashtra,UPI_FRAUD,54065
CMP_000450,CASE_000450,ACC_0094329,77282.58,Hyderabad,Telangana,INVESTMENT_FRAUD,186927
CMP_000451,CASE_000451,ACC_0051248,111811.85,Delhi,Delhi,INVESTMENT_FRAUD,206596
CMP_000452,CASE_000452,ACC_0037812,300069.54,Kolkata,West Bengal,UPI_FRAUD,64946
CMP_000453,CASE_000453,ACC_0016041,77489.4,Nagpur,Maharashtra,DIGITAL_ARREST,99097
CMP_000454,CASE_000454,ACC_0052011,11105.35,Kolkata,West Bengal,JOB_FRAUD,69413
CMP_000455,CASE_000455,ACC_0054664,57958.9,Bengaluru,Karnataka,DIGITAL_ARREST,190929
CMP_000456,CASE_000456,ACC_0019936,371151.25,Hyderabad,Telangana,ROMANCE_FRAUD,94314
CMP_000457,CASE_000457,ACC_0004121,71176.95,Mumbai,Maharashtra,REMOTE_ACCESS,207785
CMP_000458,CASE_000458,ACC_0006206,9881.57,Ahmedabad,Gujarat,UPI_FRAUD,139770
CMP_000459,CASE_000459,ACC_0049946,175169.41,Chennai,Tamil Nadu,DIGITAL_ARREST,255821
CMP_000460,CASE_000460,ACC_0098806,163447.94,Nagpur,Maharashtra,REMOTE_ACCESS,159583
CMP_000461,CASE_000461,ACC_0067660,79586.86,Hyderabad,Telangana,DIGITAL_ARREST,78413
CMP_000462,CASE_000462,ACC_0026105,64825.62,Hyderabad,Telangana,INVESTMENT_FRAUD,224224
CMP_000463,CASE_000463,ACC_0028464,231081.92,Delhi,Delhi,INVESTMENT_FRAUD,224137
CMP_000464,CASE_000464,ACC_0033579,59901.06,Bengaluru,Karnataka,ROMANCE_FRAUD,46176
CMP_000465,CASE_000465,ACC_0094100,31856.31,Chennai,Tamil Nadu,PHISHING,65312
CMP_000466,CASE_000466,ACC_0050039,51442.13,Hyderabad,Telangana,UPI_FRAUD,138714
CMP_000467,CASE_000467,ACC_0099489,420973.48,Pune,Maharashtra,REMOTE_ACCESS,84398
CMP_000468,CASE_000468,ACC_0003103,144078.54,Mumbai,Maharashtra,DIGITAL_ARREST,166759
CMP_000469,CASE_000469,ACC_0098098,29016.55,Bengaluru,Karnataka,JOB_FRAUD,125885
CMP_000470,CASE_000470,ACC_0014774,94130.23,Hyderabad,Telangana,DIGITAL_ARREST,112723
CMP_000471,CASE_000471,ACC_0031323,128112.1,Hyderabad,Telangana,REMOTE_ACCESS,135444
CMP_000472,CASE_000472,ACC_0042177,17738.66,Nashik,Maharashtra,REMOTE_ACCESS,185362
CMP_000473,CASE_000473,ACC_0066621,20625.58,Bengaluru,Karnataka,PHISHING,229081
CMP_000474,CASE_000474,ACC_0021771,9221.36,Bengaluru,Karnataka,REMOTE_ACCESS,7673
CMP_000475,CASE_000475,ACC_0056018,65494.11,Kolkata,West Bengal,INVESTMENT_FRAUD,18984
CMP_000476,CASE_000476,ACC_0088681,77380.09,Nashik,Maharashtra,INVESTMENT_FRAUD,139261
CMP_000477,CASE_000477,ACC_0048262,47972.66,Kolkata,West Bengal,REMOTE_ACCESS,35171
CMP_000478,CASE_000478,ACC_0025879,173619.94,Mumbai,Maharashtra,UPI_FRAUD,156589
CMP_000479,CASE_000479,ACC_0037909,48033.12,Mumbai,Maharashtra,JOB_FRAUD,14257
CMP_000480,CASE_000480,ACC_0000343,66369.07,Ahmedabad,Gujarat,INVESTMENT_FRAUD,75637
CMP_000481,CASE_000481,ACC_0066877,3000.0,Ahmedabad,Gujarat,INVESTMENT_FRAUD,179013
CMP_000482,CASE_000482,ACC_0049378,260707.38,Hyderabad,Telangana,INVESTMENT_FRAUD,80780
CMP_000483,CASE_000483,ACC_0020604,23235.79,Hyderabad,Telangana,PHISHING,258807
CMP_000484,CASE_000484,ACC_0057153,8873.76,Kolkata,West Bengal,UPI_FRAUD,247690
CMP_000485,CASE_000485,ACC_0005649,118093.72,Chennai,Tamil Nadu,UPI_FRAUD,158659
CMP_000486,CASE_000486,ACC_0050054,593954.27,Pune,Maharashtra,REMOTE_ACCESS,181592
CMP_000487,CASE_000487,ACC_0056978,152551.8,Kolkata,West Bengal,ROMANCE_FRAUD,251698
CMP_000488,CASE_000488,ACC_0086305,53701.27,Delhi,Delhi,PHISHING,228085
CMP_000489,CASE_000489,ACC_0072023,116034.39,Kolkata,West Bengal,UPI_FRAUD,84005
CMP_000490,CASE_000490,ACC_0059007,171647.7,Kolkata,West Bengal,UPI_FRAUD,198739
CMP_000491,CASE_000491,ACC_0008335,48938.21,Hyderabad,Telangana,DIGITAL_ARREST,68160
CMP_000492,CASE_000492,ACC_0056071,281108.02,Kolkata,West Bengal,UPI_FRAUD,50144
CMP_000493,CASE_000493,ACC_0048418,505017.13,Delhi,Delhi,REMOTE_ACCESS,69402
CMP_000494,CASE_000494,ACC_0038416,16071.42,Chennai,Tamil Nadu,JOB_FRAUD,255847
CMP_000495,CASE_000495,ACC_0054576,18381.99,Chennai,Tamil Nadu,UPI_FRAUD,239180
CMP_000496,CASE_000496,ACC_0033116,44792.78,Pune,Maharashtra,ROMANCE_FRAUD,75138
CMP_000497,CASE_000497,ACC_0075163,31859.78,Pune,Maharashtra,REMOTE_ACCESS,68666
CMP_000498,CASE_000498,ACC_0022124,30088.11,Mumbai,Maharashtra,REMOTE_ACCESS,98612
CMP_000499,CASE_000499,ACC_0004815,15102.88,Delhi,Delhi,UPI_FRAUD,164151
CMP_000500,CASE_000500,ACC_0041018,15425.69,Bengaluru,Karnataka,JOB_FRAUD,231784
CMP_000501,CASE_000501,ACC_0084034,254919.78,Delhi,Delhi,REMOTE_ACCESS,91033
CMP_000502,CASE_000502,ACC_0086761,12415.92,Pune,Maharashtra,PHISHING,31194
CMP_000503,CASE_000503,ACC_0095947,16537.0,Kolkata,West Bengal,INVESTMENT_FRAUD,50288
CMP_000504,CASE_000504,ACC_0072675,84829.63,Kolkata,West Bengal,ROMANCE_FRAUD,18904
CMP_000505,CASE_000505,ACC_0035287,65467.77,Hyderabad,Telangana,JOB_FRAUD,67976
CMP_000506,CASE_000506,ACC_0050265,54301.06,Hyderabad,Telangana,DIGITAL_ARREST,242307
CMP_000507,CASE_000507,ACC_0002112,462488.58,Mumbai,Maharashtra,ROMANCE_FRAUD,98750
CMP_000508,CASE_000508,ACC_0004577,151137.78,Delhi,Delhi,ROMANCE_FRAUD,143518
CMP_000509,CASE_000509,ACC_0008656,91991.1,Hyderabad,Telangana,INVESTMENT_FRAUD,102654
CMP_000510,CASE_000510,ACC_0022861,69719.49,Nashik,Maharashtra,DIGITAL_ARREST,243077
CMP_000511,CASE_000511,ACC_0008058,55868.67,Delhi,Delhi,ROMANCE_FRAUD,65262
CMP_000512,CASE_000512,ACC_0011477,80052.08,Chennai,Tamil Nadu,ROMANCE_FRAUD,82852
CMP_000513,CASE_000513,ACC_0078191,5983.48,Chennai,Tamil Nadu,ROMANCE_FRAUD,230062
CMP_000514,CASE_000514,ACC_0038391,257977.28,Kolkata,West Bengal,ROMANCE_FRAUD,168711
CMP_000515,CASE_000515,ACC_0037188,247543.42,Mumbai,Maharashtra,REMOTE_ACCESS,156303
CMP_000516,CASE_000516,ACC_0074918,22553.61,Ahmedabad,Gujarat,JOB_FRAUD,56225
CMP_000517,CASE_000517,ACC_0000419,160831.32,Pune,Maharashtra,DIGITAL_ARREST,60977
CMP_000518,CASE_000518,ACC_0077305,44022.55,Nagpur,Maharashtra,REMOTE_ACCESS,149652
CMP_000519,CASE_000519,ACC_0007310,42316.96,Ahmedabad,Gujarat,REMOTE_ACCESS,194
CMP_000520,CASE_000520,ACC_0004037,52959.7,Bengaluru,Karnataka,ROMANCE_FRAUD,44959
