account_id,bank_id,city,state,account_age_days,account_type,customer_segment
ACC_0000400,BANK_03,Pune,Maharashtra,473,savings,merchant
ACC_0000401,BANK_09,Nagpur,Maharashtra,880,savings,small_business
ACC_0000402,BANK_07,Nagpur,Maharashtra,988,savings,retail
ACC_0000403,BANK_06,Kolkata,West Bengal,320,current,retail
ACC_0000404,BANK_10,Ahmedabad,Gujarat,676,savings,small_business
ACC_0000405,BANK_08,Nagpur,Maharashtra,998,savings,small_business
ACC_0000406,BANK_11,Nagpur,Maharashtra,501,savings,retail
ACC_0000407,BANK_02,Hyderabad,Telangana,1245,savings,merchant
ACC_0000408,BANK_10,Ahmedabad,Gujarat,427,savings,retail
ACC_0000409,BANK_12,Hyderabad,Telangana,1318,savings,retail
ACC_0000410,BANK_03,Bengaluru,Karnataka,183,savings,small_business
ACC_0000411,BANK_13,Pune,Maharashtra,797,savings,merchant
ACC_0000412,BANK_09,Kolkata,West Bengal,1480,savings,merchant
ACC_0000413,BANK_04,Nagpur,Maharashtra,1168,current,retail
ACC_0000414,BANK_01,Chennai,Tamil Nadu,4539,savings,retail
ACC_0000415,BANK_09,Nagpur,Maharashtra,1384,savings,retail
ACC_0000416,BANK_11,Ahmedabad,Gujarat,177,savings,small_business
ACC_0000417,BANK_10,Hyderabad,Telangana,396,savings,retail
ACC_0000418,BANK_11,Bengaluru,Karnataka,196,savings,retail
ACC_0000419,BANK_12,Bengaluru,Karnataka,774,savings,retail
ACC_0000420,BANK_08,Nagpur,Maharashtra,834,savings,retail
ACC_0000421,BANK_06,Nagpur,Maharashtra,1142,current,other
ACC_0000422,BANK_02,Mumbai,Maharashtra,1619,savings,retail
ACC_0000423,BANK_08,Kolkata,West Bengal,344,savings,retail
ACC_0000424,BANK_05,Nashik,Maharashtra,3718,savings,retail
ACC_0000425,BANK_01,Bengaluru,Karnataka,809,savings,retail
ACC_0000426,BANK_12,Pune,Maharashtra,1757,savings,retail
ACC_0000427,BANK_05,Hyderabad,Telangana,503,savings,retail
ACC_0000428,BANK_01,Bengaluru,Karnataka,755,savings,retail
ACC_0000429,BANK_04,Chennai,Tamil Nadu,605,current,retail
ACC_0000430,BANK_10,Pune,Maharashtra,140,savings,retail
ACC_0000431,BANK_11,Hyderabad,Telangana,1275,savings,retail
ACC_0000432,BANK_08,Mumbai,Maharashtra,1789,savings,retail
ACC_0000433,BANK_13,Chennai,Tamil Nadu,5000,savings,small_business
ACC_0000434,BANK_08,Nashik,Maharashtra,199,savings,retail
ACC_0000435,BANK_10,Mumbai,Maharashtra,830,savings,retail
ACC_0000436,BANK_05,Nashik,Maharashtra,1392,savings,retail
ACC_0000437,BANK_11,Ahmedabad,Gujarat,152,savings,retail
ACC_0000438,BANK_15,Hyderabad,Telangana,37,savings,small_business
ACC_0000439,BANK_06,Delhi,Delhi,386,savings,other
ACC_0000440,BANK_09,Kolkata,West Bengal,672,savings,retail
ACC_0000441,BANK_05,Mumbai,Maharashtra,381,savings,retail
ACC_0000442,BANK_10,Pune,Maharashtra,488,savings,retail
ACC_0000443,BANK_06,Kolkata,West Bengal,288,savings,retail
ACC_0000444,BANK_10,Hyderabad,Telangana,1137,savings,retail
ACC_0000445,BANK_03,Nashik,Maharashtra,209,savings,small_business
ACC_0000446,BANK_10,Pune,Maharashtra,1309,savings,retail
ACC_0000447,BANK_14,Kolkata,West Bengal,594,savings,retail
ACC_0000448,BANK_09,Nagpur,Maharashtra,625,savings,other
ACC_0000449,BANK_02,Kolkata,West Bengal,457,savings,merchant
ACC_0000450,BANK_10,Kolkata,West Bengal,603,savings,retail
ACC_0000451,BANK_04,Pune,Maharashtra,5000,savings,retail
ACC_0000452,BANK_02,Kolkata,West Bengal,836,savings,retail
ACC_0000453,BANK_02,Nashik,Maharashtra,5000,savings,retail
ACC_0000454,BANK_09,Ahmedabad,Gujarat,255,savings,retail
ACC_0000455,BANK_04,Pune,Maharashtra,177,savings,retail
ACC_0000456,BANK_09,Pune,Maharashtra,529,savings,retail
ACC_0000457,BANK_10,Delhi,Delhi,168,savings,small_business
ACC_0000458,BANK_01,Pune,Maharashtra,484,savings,retail
ACC_0000459,BANK_06,Delhi,Delhi,566,savings,retail
ACC_0000460,BANK_09,Kolkata,West Bengal,789,savings,retail
ACC_0000461,BANK_07,Delhi,Delhi,65,savings,retail
ACC_0000462,BANK_10,Mumbai,Maharashtra,300,savings,retail
ACC_0000463,BANK_04,Hyderabad,Telangana,2489,savings,retail
ACC_0000464,BANK_14,Pune,Maharashtra,1055,savings,small_business
ACC_0000465,BANK_15,Bengaluru,Karnataka,633,current,retail
ACC_0000466,BANK_04,Mumbai,Maharashtra,2765,savings,retail
ACC_0000467,BANK_07,Kolkata,West Bengal,739,savings,retail
ACC_0000468,BANK_01,Kolkata,West Bengal,811,savings,retail
ACC_0000469,BANK_15,Mumbai,Maharashtra,3068,savings,small_business
ACC_0000470,BANK_06,Kolkata,West Bengal,1279,savings,retail
ACC_0000471,BANK_09,Bengaluru,Karnataka,100,savings,retail
ACC_0000472,BANK_04,Chennai,Tamil Nadu,766,savings,retail
ACC_0000473,BANK_06,Nagpur,Maharashtra,57,savings,retail
ACC_0000474,BANK_03,Nashik,Maharashtra,129,savings,merchant
ACC_0000475,BANK_06,Chennai,Tamil Nadu,1389,savings,small_business
ACC_0000476,BANK_05,Mumbai,Maharashtra,425,savings,small_business
ACC_0000477,BANK_11,Bengaluru,Karnataka,1471,savings,retail
ACC_0000478,BANK_11,Bengaluru,Karnataka,1464,savings,small_business
ACC_0000479,BANK_15,Mumbai,Maharashtra,1528,savings,small_business
ACC_0000480,BANK_01,Kolkata,West Bengal,59,savings,small_business
ACC_0000481,BANK_02,Mumbai,Maharashtra,195,savings,retail
ACC_0000482,BANK_15,Delhi,Delhi,877,current,retail
ACC_0000483,BANK_09,Kolkata,West Bengal,1775,savings,merchant
ACC_0000484,BANK_06,Bengaluru,Karnataka,4751,savings,merchant
ACC_0000485,BANK_12,Delhi,Delhi,1092,savings,retail
ACC_0000486,BANK_03,Ahmedabad,Gujarat,98,savings,retail
ACC_0000487,BANK_05,Delhi,Delhi,3594,savings,merchant
ACC_0000488,BANK_12,Bengaluru,Karnataka,267,savings,retail
ACC_0000489,BANK_14,Delhi,Delhi,651,savings,retail
ACC_0000490,BANK_03,Nashik,Maharashtra,144,savings,retail
ACC_0000491,BANK_07,Mumbai,Maharashtra,445,savings,retail
ACC_0000492,BANK_11,Chennai,Tamil Nadu,291,savings,retail
ACC_0000493,BANK_01,Chennai,Tamil Nadu,1537,savings,merchant
ACC_0000494,BANK_07,Ahmedabad,Gujarat,883,savings,merchant
ACC_0000495,BANK_08,Ahmedabad,Gujarat,451,savings,retail
ACC_0000496,BANK_11,Pune,Maharashtra,201,savings,small_business
ACC_0000497,BANK_12,Chennai,Tamil Nadu,1043,savings,retail
ACC_0000498,BANK_08,Hyderabad,Telangana,880,savings,retail
ACC_0000499,BANK_09,Kolkata,West Bengal,477,savings,retail
ACC_0000500,BANK_01,Kolkata,West Bengal,318,current,retail
ACC_0000501,BANK_11,Bengaluru,Karnataka,943,savings,retail
ACC_0000502,BANK_06,Bengaluru,Karnataka,303,savings,retail
ACC_0000503,BANK_12,Chennai,Tamil Nadu,1302,savings,retail
ACC_0000504,BANK_03,Delhi,Delhi,219,savings,retail
ACC_0000505,BANK_03,Nagpur,Maharashtra,126,savings,retail
ACC_0000506,BANK_14,Kolkata,West Bengal,2689,savings,retail
ACC_0000507,BANK_06,Nashik,Maharashtra,2631,savings,other
ACC_0000508,BANK_04,Ahmedabad,Gujarat,485,savings,merchant
ACC_0000509,BANK_06,Kolkata,West Bengal,758,savings,retail
ACC_0000510,BANK_03,Delhi,Delhi,2547,savings,retail
ACC_0000511,BANK_06,Pune,Maharashtra,512,savings,small_business
ACC_0000512,BANK_08,Bengaluru,Karnataka,820,savings,retail
ACC_0000513,BANK_06,Nagpur,Maharashtra,3239,savings,retail
ACC_0000514,BANK_09,Kolkata,West Bengal,1394,current,retail
ACC_0000515,BANK_15,Bengaluru,Karnataka,297,savings,merchant
ACC_0000516,BANK_06,Bengaluru,Karnataka,1296,savings,merchant
ACC_0000517,BANK_03,Hyderabad,Telangana,783,savings,retail
ACC_0000518,BANK_09,Pune,Maharashtra,443,savings,other
ACC_0000519,BANK_03,Nagpur,Maharashtra,422,savings,retail
ACC_0000520,BANK_01,Mumbai,Maharashtra,485,savings,retail
ACC_0000521,BANK_05,Nagpur,Maharashtra,561,current,retail
ACC_0000522,BANK_08,Nagpur,Maharashtra,94,savings,retail
ACC_0000523,BANK_03,Nashik,Maharashtra,1638,current,small_business
ACC_0000524,BANK_14,Delhi,Delhi,2134,savings,merchant
ACC_0000525,BANK_05,Nagpur,Maharashtra,1456,savings,merchant
ACC_0000526,BANK_01,Nagpur,Maharashtra,416,savings,retail
ACC_0000527,BANK_07,Delhi,Delhi,311,savings,retail
ACC_0000528,BANK_12,Pune,Maharashtra,388,savings,retail
ACC_0000529,BANK_04,Mumbai,Maharashtra,1529,savings,retail
ACC_0000530,BANK_11,Nashik,Maharashtra,460,savings,retail
ACC_0000531,BANK_10,Pune,Maharashtra,1005,savings,retail
ACC_0000532,BANK_05,Kolkata,West Bengal,1830,savings,retail
ACC_0000533,BANK_15,Kolkata,West Bengal,124,savings,retail
ACC_0000534,BANK_05,Pune,Maharashtra,180,savings,merchant
ACC_0000535,BANK_14,Nagpur,Maharashtra,2937,savings,retail
ACC_0000536,BANK_06,Chennai,Tamil Nadu,4434,savings,retail
ACC_0000537,BANK_10,Pune,Maharashtra,85,savings,retail
ACC_0000538,BANK_08,Kolkata,West Bengal,511,savings,small_business
ACC_0000539,BANK_04,Kolkata,West Bengal,427,savings,other
ACC_0000540,BANK_12,Kolkata,West Bengal,212,savings,retail
ACC_0000541,BANK_02,Pune,Maharashtra,5000,savings,retail
ACC_0000542,BANK_04,Delhi,Delhi,79,savings,retail
ACC_0000543,BANK_10,Pune,Maharashtra,507,savings,retail
ACC_0000544,BANK_06,Chennai,Tamil Nadu,630,savings,other
ACC_0000545,BANK_12,Delhi,Delhi,541,savings,retail
ACC_0000546,BANK_07,Bengaluru,Karnataka,412,savings,retail
ACC_0000547,BANK_10,Bengaluru,Karnataka,1389,savings,retail
ACC_0000548,BANK_02,Nashik,Maharashtra,775,savings,small_business
ACC_0000549,BANK_03,Hyderabad,Telangana,297,savings,retail
ACC_0000550,BANK_02,Hyderabad,Telangana,1451,savings,merchant
ACC_0000551,BANK_03,Chennai,Tamil Nadu,444,savings,retail
ACC_0000552,BANK_02,Mumbai,Maharashtra,531,savings,retail
ACC_0000553,BANK_14,Chennai,Tamil Nadu,163,savings,retail
ACC_0000554,BANK_04,Hyderabad,Telangana,644,savings,retail
ACC_0000555,BANK_03,Bengaluru,Karnataka,579,savings,retail
ACC_0000556,BANK_15,Kolkata,West Bengal,884,savings,retail
ACC_0000557,BANK_02,Chennai,Tamil Nadu,706,savings,retail
ACC_0000558,BANK_13,Nashik,Maharashtra,258,savings,retail
ACC_0000559,BANK_12,Chennai,Tamil Nadu,5000,savings,retail
ACC_0000560,BANK_12,Hyderabad,Telangana,2699,savings,retail
ACC_0000561,BANK_10,Bengaluru,Karnataka,591,savings,retail
ACC_0000562,BANK_12,Ahmedabad,Gujarat,275,savings,retail
ACC_0000563,BANK_12,Delhi,Delhi,1364,savings,retail
ACC_0000564,BANK_07,Nagpur,Maharashtra,99,savings,retail
ACC_0000565,BANK_06,Mumbai,Maharashtra,5000,current,retail
ACC_0000566,BANK_09,Kolkata,West Bengal,2773,savings,retail
ACC_0000567,BANK_08,Pune,Maharashtra,186,savings,retail
ACC_0000568,BANK_02,Hyderabad,Telangana,1757,savings,retail
ACC_0000569,BANK_06,Ahmedabad,Gujarat,247,savings,retail
ACC_0000570,BANK_14,Pune,Maharashtra,571,savings,retail
ACC_0000571,BANK_06,Mumbai,Maharashtra,36,savings,retail
ACC_0000572,BANK_01,Nashik,Maharashtra,920,savings,retail
ACC_0000573,BANK_01,Pune,Maharashtra,965,savings,retail
ACC_0000574,BANK_09,Bengaluru,Karnataka,1799,savings,retail
ACC_0000575,BANK_10,Pune,Maharashtra,1196,current,small_business
ACC_0000576,BANK_01,Ahmedabad,Gujarat,1848,savings,retail
ACC_0000577,BANK_13,Chennai,Tamil Nadu,366,savings,merchant
ACC_0000578,BANK_13,Chennai,Tamil Nadu,108,current,retail
ACC_0000579,BANK_10,Pune,Maharashtra,2201,savings,retail
ACC_0000580,BANK_08,Mumbai,Maharashtra,84,savings,retail
ACC_0000581,BANK_10,Delhi,Delhi,796,savings,retail
ACC_0000582,BANK_09,Ahmedabad,Gujarat,5000,savings,retail
ACC_0000583,BANK_10,Nashik,Maharashtra,666,savings,merchant
ACC_0000584,BANK_05,Ahmedabad,Gujarat,2754,savings,retail
ACC_0000585,BANK_04,Mumbai,Maharashtra,160,savings,small_business
ACC_0000586,BANK_12,Bengaluru,Karnataka,218,current,retail
ACC_0000587,BANK_11,Nashik,Maharashtra,1234,savings,small_business
ACC_0000588,BANK_01,Hyderabad,Telangana,1657,savings,retail
ACC_0000589,BANK_06,Mumbai,Maharashtra,416,savings,retail
ACC_0000590,BANK_05,Chennai,Tamil Nadu,1962,savings,retail
ACC_0000591,BANK_09,Hyderabad,Telangana,1589,savings,retail
ACC_0000592,BANK_09,Ahmedabad,Gujarat,794,savings,retail
ACC_0000593,BANK_10,Kolkata,West Bengal,349,savings,retail
ACC_0000594,BANK_10,Nashik,Maharashtra,850,savings,retail
ACC_0000595,BANK_02,Bengaluru,Karnataka,302,savings,retail
ACC_0000596,BANK_04,Mumbai,Maharashtra,251,savings,small_business
ACC_0000597,BANK_14,Delhi,Delhi,514,savings,retail
ACC_0000598,BANK_07,Nagpur,Maharashtra,2540,current,retail
ACC_0000599,BANK_15,Delhi,Delhi,196,savings,retail
ACC_0000600,BANK_03,Pune,Maharashtra,554,savings,other
ACC_0000601,BANK_14,Pune,Maharashtra,316,savings,retail
ACC_0000602,BANK_13,Bengaluru,Karnataka,885,savings,retail
ACC_0000603,BANK_07,Nagpur,Maharashtra,502,current,retail
ACC_0000604,BANK_08,Pune,Maharashtra,2573,savings,merchant
ACC_0000605,BANK_11,Nagpur,Maharashtra,589,savings,retail
ACC_0000606,BANK_14,Nashik,Maharashtra,98,savings,retail
ACC_0000607,BANK_09,Mumbai,Maharashtra,5000,savings,retail
ACC_0000608,BANK_09,Kolkata,West Bengal,1259,savings,retail
ACC_0000609,BANK_03,Nagpur,Maharashtra,1958,savings,retail
ACC_0000610,BANK_02,Nagpur,Maharashtra,788,savings,retail
ACC_0000611,BANK_15,Mumbai,Maharashtra,3061,current,retail
ACC_0000612,BANK_03,Hyderabad,Telangana,5000,savings,retail
ACC_0000613,BANK_13,Pune,Maharashtra,290,savings,retail
ACC_0000614,BANK_04,Hyderabad,Telangana,135,savings,retail
ACC_0000615,BANK_10,Kolkata,West Bengal,244,savings,retail
ACC_0000616,BANK_04,Hyderabad,Telangana,338,savings,retail
ACC_0000617,BANK_09,Nashik,Maharashtra,162,savings,retail
ACC_0000618,BANK_10,Hyderabad,Telangana,223,savings,other
ACC_0000619,BANK_13,Mumbai,Maharashtra,1262,savings,retail
ACC_0000620,BANK_06,Pune,Maharashtra,206,savings,retail
ACC_0000621,BANK_06,Hyderabad,Telangana,542,savings,retail
ACC_0000622,BANK_02,Bengaluru,Karnataka,1644,savings,other
ACC_0000623,BANK_02,Nashik,Maharashtra,407,savings,retail
ACC_0000624,BANK_09,Hyderabad,Telangana,353,savings,retail
ACC_0000625,BANK_14,Ahmedabad,Gujarat,149,current,retail
ACC_0000626,BANK_01,Chennai,Tamil Nadu,559,savings,retail
ACC_0000627,BANK_06,Mumbai,Maharashtra,232,savings,retail
ACC_0000628,BANK_06,Chennai,Tamil Nadu,3978,savings,merchant
ACC_0000629,BANK_03,Delhi,Delhi,787,savings,small_business
ACC_0000630,BANK_01,Ahmedabad,Gujarat,1780,savings,retail
ACC_0000631,BANK_08,Pune,Maharashtra,1484,savings,retail
ACC_0000632,BANK_05,Mumbai,Maharashtra,504,savings,retail
ACC_0000633,BANK_15,Nagpur,Maharashtra,2141,savings,retail
ACC_0000634,BANK_14,Nashik,Maharashtra,4416,savings,retail
ACC_0000635,BANK_09,Nashik,Maharashtra,1012,savings,retail
ACC_0000636,BANK_10,Nagpur,Maharashtra,409,savings,retail
ACC_0000637,BANK_14,Chennai,Tamil Nadu,1412,savings,retail
ACC_0000638,BANK_11,Bengaluru,Karnataka,1523,savings,merchant
ACC_0000639,BANK_05,Pune,Maharashtra,224,current,retail
ACC_0000640,BANK_01,Ahmedabad,Gujarat,1107,savings,retail
ACC_0000641,BANK_07,Mumbai,Maharashtra,348,savings,retail
ACC_0000642,BANK_11,Pune,Maharashtra,780,savings,retail
ACC_0000643,BANK_09,Ahmedabad,Gujarat,133,savings,other
ACC_0000644,BANK_09,Pune,Maharashtra,982,savings,merchant
ACC_0000645,BANK_07,Mumbai,Maharashtra,748,savings,retail
ACC_0000646,BANK_01,Delhi,Delhi,155,savings,retail
ACC_0000647,BANK_12,Mumbai,Maharashtra,490,savings,retail
ACC_0000648,BANK_02,Delhi,Delhi,237,savings,retail
ACC_0000649,BANK_08,Bengaluru,Karnataka,483,savings,retail
ACC_0000650,BANK_01,Chennai,Tamil Nadu,773,savings,other
ACC_0000651,BANK_07,Nashik,Maharashtra,98,savings,merchant
ACC_0000652,BANK_01,Mumbai,Maharashtra,659,savings,retail
ACC_0000653,BANK_12,Bengaluru,Karnataka,687,savings,retail
ACC_0000654,BANK_13,Delhi,Delhi,406,savings,small_business
ACC_0000655,BANK_04,Chennai,Tamil Nadu,2590,savings,retail
ACC_0000656,BANK_13,Kolkata,West Bengal,868,savings,retail
ACC_0000657,BANK_12,Pune,Maharashtra,1083,savings,retail
ACC_0000658,BANK_12,Nagpur,Maharashtra,1207,savings,retail
ACC_0000659,BANK_08,Chennai,Tamil Nadu,971,savings,retail
ACC_0000660,BANK_15,Chennai,Tamil Nadu,184,savings,retail
ACC_0000661,BANK_03,Nagpur,Maharashtra,956,savings,merchant
ACC_0000662,BANK_02,Bengaluru,Karnataka,272,savings,small_business
ACC_0000663,BANK_09,Delhi,Delhi,487,savings,retail
ACC_0000664,BANK_09,Nashik,Maharashtra,148,savings,other
ACC_0000665,BANK_05,Delhi,Delhi,673,savings,small_business
ACC_0000666,BANK_10,Ahmedabad,Gujarat,754,savings,retail
ACC_0000667,BANK_06,Ahmedabad,Gujarat,224,savings,retail
ACC_0000668,BANK_02,Nagpur,Maharashtra,1449,savings,retail
ACC_0000669,BANK_08,Ahmedabad,Gujarat,1198,savings,retail
ACC_0000670,BANK_10,Mumbai,Maharashtra,603,savings,retail
ACC_0000671,BANK_11,Bengaluru,Karnataka,979,savings,merchant
ACC_0000672,BANK_03,Hyderabad,Telangana,3559,savings,retail
ACC_0000673,BANK_07,Chennai,Tamil Nadu,222,savings,small_business
ACC_0000674,BANK_02,Mumbai,Maharashtra,312,savings,small_business
ACC_0000675,BANK_06,Chennai,Tamil Nadu,2075,savings,small_business
ACC_0000676,BANK_10,Nagpur,Maharashtra,816,savings,retail
ACC_0000677,BANK_07,Pune,Maharashtra,1083,savings,retail
ACC_0000678,BANK_09,Chennai,Tamil Nadu,682,savings,retail
ACC_0000679,BANK_08,Pune,Maharashtra,863,savings,small_business
ACC_0000680,BANK_07,Nashik,Maharashtra,977,savings,retail
ACC_0000681,BANK_02,Delhi,Delhi,2837,savings,retail
ACC_0000682,BANK_14,Kolkata,West Bengal,296,savings,retail
ACC_0000683,BANK_08,Hyderabad,Telangana,94,current,retail
ACC_0000684,BANK_08,Ahmedabad,Gujarat,1190,savings,retail
ACC_0000685,BANK_09,Hyderabad,Telangana,1339,current,retail
ACC_0000686,BANK_08,Hyderabad,Telangana,1334,savings,small_business
ACC_0000687,BANK_15,Bengaluru,Karnataka,1599,savings,retail
ACC_0000688,BANK_07,Delhi,Delhi,554,savings,retail
ACC_0000689,BANK_05,Pune,Maharashtra,2043,savings,retail
ACC_0000690,BANK_13,Nashik,Maharashtra,3021,savings,retail
ACC_0000691,BANK_15,Bengaluru,Karnataka,1975,savings,retail
ACC_0000692,BANK_06,Ahmedabad,Gujarat,1622,current,merchant
ACC_0000693,BANK_05,Nashik,Maharashtra,681,savings,retail
ACC_0000694,BANK_14,Ahmedabad,Gujarat,95,savings,retail
ACC_0000695,BANK_11,Kolkata,West Bengal,628,current,retail
ACC_0000696,BANK_14,Kolkata,West Bengal,934,savings,retail
ACC_0000697,BANK_15,Nashik,Maharashtra,642,savings,retail
ACC_0000698,BANK_12,Mumbai,Maharashtra,321,savings,retail
ACC_0000699,BANK_08,Chennai,Tamil Nadu,133,savings,retail
ACC_0000700,BANK_05,Ahmedabad,Gujarat,619,savings,retail
ACC_0000701,BANK_15,Kolkata,West Bengal,967,savings,retail
ACC_0000702,BANK_03,Nagpur,Maharashtra,168,savings,small_business
ACC_0000703,BANK_08,Bengaluru,Karnataka,225,savings,retail
ACC_0000704,BANK_14,Pune,Maharashtra,1553,savings,retail
ACC_0000705,BANK_04,Chennai,Tamil Nadu,392,savings,retail
ACC_0000706,BANK_11,Nashik,Maharashtra,122,savings,small_business
ACC_0000707,BANK_11,Pune,Maharashtra,2841,savings,retail
ACC_0000708,BANK_14,Mumbai,Maharashtra,686,savings,small_business
ACC_0000709,BANK_03,Nagpur,Maharashtra,314,savings,merchant
ACC_0000710,BANK_09,Kolkata,West Bengal,216,savings,merchant
ACC_0000711,BANK_12,Ahmedabad,Gujarat,843,savings,retail
ACC_0000712,BANK_14,Ahmedabad,Gujarat,42,savings,retail
ACC_0000713,BANK_10,Chennai,Tamil Nadu,269,current,retail
ACC_0000714,BANK_11,Mumbai,Maharashtra,279,savings,retail
ACC_0000715,BANK_05,Pune,Maharashtra,215,savings,other
ACC_0000716,BANK_04,Kolkata,West Bengal,1256,current,retail
ACC_0000717,BANK_07,Chennai,Tamil Nadu,1438,savings,retail
ACC_0000718,BANK_15,Delhi,Delhi,1154,savings,retail
ACC_0000719,BANK_03,Pune,Maharashtra,5000,savings,retail
ACC_0000720,BANK_05,Kolkata,West Bengal,242,savings,retail
ACC_0000721,BANK_08,Pune,Maharashtra,1474,savings,retail
ACC_0000722,BANK_01,Chennai,Tamil Nadu,407,savings,retail
ACC_0000723,BANK_03,Delhi,Delhi,711,savings,retail
ACC_0000724,BANK_14,Ahmedabad,Gujarat,239,savings,retail
ACC_0000725,BANK_13,Delhi,Delhi,1698,savings,retail
ACC_0000726,BANK_12,Bengaluru,Karnataka,314,savings,retail
ACC_0000727,BANK_10,Kolkata,West Bengal,333,savings,retail
ACC_0000728,BANK_03,Hyderabad,Telangana,2438,savings,merchant
ACC_0000729,BANK_04,Kolkata,West Bengal,2698,savings,retail
ACC_0000730,BANK_07,Mumbai,Maharashtra,447,savings,retail
ACC_0000731,BANK_05,Mumbai,Maharashtra,197,savings,retail
ACC_0000732,BANK_04,Pune,Maharashtra,3521,savings,merchant
ACC_0000733,BANK_11,Chennai,Tamil Nadu,239,savings,retail
ACC_0000734,BANK_06,Nagpur,Maharashtra,646,savings,retail
ACC_0000735,BANK_01,Bengaluru,Karnataka,938,current,retail
ACC_0000736,BANK_04,Bengaluru,Karnataka,1177,savings,retail
ACC_0000737,BANK_04,Hyderabad,Telangana,225,current,retail
ACC_0000738,BANK_13,Nashik,Maharashtra,779,savings,retail
ACC_0000739,BANK_01,Nashik,Maharashtra,408,savings,retail
ACC_0000740,BANK_12,Mumbai,Maharashtra,973,savings,retail
ACC_0000741,BANK_11,Ahmedabad,Gujarat,174,savings,retail
ACC_0000742,BANK_11,Delhi,Delhi,780,savings,retail
ACC_0000743,BANK_01,Pune,Maharashtra,324,savings,retail
ACC_0000744,BANK_02,Ahmedabad,Gujarat,588,savings,retail
ACC_0000745,BANK_14,Bengaluru,Karnataka,650,current,retail
ACC_0000746,BANK_03,Nashik,Maharashtra,195,savings,retail
ACC_0000747,BANK_07,Pune,Maharashtra,803,savings,retail
ACC_0000748,BANK_14,Ahmedabad,Gujarat,308,savings,retail
ACC_0000749,BANK_05,Delhi,Delhi,530,savings,retail
ACC_0000750,BANK_13,Delhi,Delhi,5000,savings,small_business
ACC_0000751,BANK_11,Hyderabad,Telangana,291,savings,retail
ACC_0000752,BANK_15,Hyderabad,Telangana,221,savings,retail
ACC_0000753,BANK_02,Delhi,Delhi,697,savings,retail
ACC_0000754,BANK_03,Nashik,Maharashtra,156,savings,small_business
ACC_0000755,BANK_13,Chennai,Tamil Nadu,447,savings,retail
ACC_0000756,BANK_09,Pune,Maharashtra,153,savings,merchant
ACC_0000757,BANK_10,Delhi,Delhi,3608,savings,retail
ACC_0000758,BANK_09,Pune,Maharashtra,906,savings,small_business
ACC_0000759,BANK_09,Chennai,Tamil Nadu,2134,savings,retail
ACC_0000760,BANK_06,Kolkata,West Bengal,1540,savings,merchant
ACC_0000761,BANK_04,Nashik,Maharashtra,473,savings,merchant
ACC_0000762,BANK_05,Hyderabad,Telangana,585,savings,retail
ACC_0000763,BANK_06,Nashik,Maharashtra,403,savings,retail
