case_id,account_id,atm_id,timestamp_min,amount_inr,withdrawal_type
CASE_000677,ACC_0075463,ATM_002188,121029,108683.46,CROSS_STATE_CASHOUT
CASE_000679,ACC_0084986,ATM_001590,50912,243135.53,CROSS_STATE_CASHOUT
CASE_000681,ACC_0074096,ATM_000706,138363,436274.39,CROSS_STATE_CASHOUT
CASE_000682,ACC_0073809,ATM_005946,167700,30242.9,AVERTED_CASHOUT
CASE_000683,ACC_0042717,ATM_006697,201174,19060.71,AVERTED_CASHOUT
CASE_000685,ACC_0067242,ATM_002545,111215,1989.39,CASHOUT
CASE_000686,ACC_0013760,ATM_004783,47034,5975.6,CASHOUT
CASE_000687,ACC_0053512,ATM_005116,58779,36381.7,CASHOUT
CASE_000689,ACC_0003083,ATM_001722,128520,12154.07,CASHOUT
CASE_000692,ACC_0078761,ATM_006360,64836,7564.66,CASHOUT
CASE_000695,ACC_0095244,ATM_006139,99718,72687.8,CASHOUT
CASE_000697,ACC_0046386,ATM_004897,141897,158993.29,AVERTED_CASHOUT
CASE_000699,ACC_0053367,ATM_006378,107796,106311.37,CASHOUT
CASE_000706,ACC_0035706,ATM_001366,169411,178823.88,CROSS_STATE_CASHOUT
CASE_000707,ACC_0078227,ATM_001366,67051,7404.84,CROSS_STATE_CASHOUT
CASE_000708,ACC_0080223,ATM_000495,72601,378995.38,CASHOUT
CASE_000709,ACC_0075806,ATM_001857,129639,4827.66,CROSS_STATE_CASHOUT
CASE_000710,ACC_0029675,ATM_003263,112902,9674.9,CASHOUT
CASE_000711,ACC_0080968,ATM_001360,209631,33754.09,CASHOUT
CASE_000713,ACC_0050066,ATM_005434,17395,39760.98,CASHOUT
CASE_000714,ACC_0026152,ATM_000312,184001,38041.85,AVERTED_CASHOUT
CASE_000715,ACC_0032407,ATM_003316,17504,12198.42,CASHOUT
CASE_000716,ACC_0036180,ATM_000980,64530,8795.67,CASHOUT
CASE_000717,ACC_0089714,ATM_001100,111764,85036.93,AVERTED_CASHOUT
CASE_000718,ACC_0080291,ATM_005107,46157,41934.69,CASHOUT
CASE_000719,ACC_0098652,ATM_001633,138596,140448.79,CROSS_STATE_CASHOUT
CASE_000721,ACC_0086268,ATM_002604,244868,80783.01,CASHOUT
CASE_000725,ACC_0044922,ATM_001907,18555,20418.34,CASHOUT
CASE_000726,ACC_0074743,ATM_004497,110647,236864.54,CASHOUT
CASE_000728,ACC_0049806,ATM_005713,184958,105087.51,CASHOUT
CASE_000731,ACC_0076897,ATM_005037,8089,63605.52,CROSS_STATE_CASHOUT
CASE_000732,ACC_0010820,ATM_006554,98146,2100.0,AVERTED_CASHOUT
CASE_000733,ACC_0030022,ATM_003251,65367,17340.6,CASHOUT
CASE_000734,ACC_0039549,ATM_005596,246717,81345.19,CROSS_STATE_CASHOUT
CASE_000739,ACC_0035333,ATM_002869,95331,9524.48,CASHOUT
CASE_000741,ACC_0056136,ATM_003469,3379,27098.44,CASHOUT
CASE_000742,ACC_0046894,ATM_006856,248172,202674.24,CASHOUT
CASE_000747,ACC_0060021,ATM_003264,16324,14668.52,CASHOUT
CASE_000750,ACC_0050943,ATM_006740,69763,17689.18,CASHOUT
CASE_000752,ACC_0090804,ATM_001196,196420,8976.55,AVERTED_CASHOUT
CASE_000756,ACC_0050572,ATM_000333,154895,747006.26,CASHOUT
CASE_000757,ACC_0030738,ATM_005972,144844,63992.21,CASHOUT
CASE_000759,ACC_0020650,ATM_004699,221101,118439.8,CROSS_STATE_CASHOUT
CASE_000760,ACC_0037413,ATM_005711,208318,109932.79,CASHOUT
CASE_000762,ACC_0066614,ATM_000530,114726,119179.98,CASHOUT
CASE_000765,ACC_0094061,ATM_006941,167819,34919.71,AVERTED_CASHOUT
CASE_000767,ACC_0065898,ATM_005592,173875,77144.65,CROSS_STATE_CASHOUT
CASE_000772,ACC_0015917,ATM_000607,240777,70835.18,CASHOUT
CASE_000781,ACC_0081597,ATM_006418,218183,76612.07,CASHOUT
CASE_000783,ACC_0035998,ATM_005516,125019,16446.68,CASHOUT
CASE_000786,ACC_0098388,ATM_004823,70587,108761.25,CROSS_STATE_CASHOUT
CASE_000788,ACC_0082849,ATM_006492,81381,23363.28,CASHOUT
CASE_000789,ACC_0072988,ATM_000097,91736,3236.65,CASHOUT
CASE_000791,ACC_0002944,ATM_005779,205230,25478.96,CASHOUT
CASE_000794,ACC_0046439,ATM_006060,110334,591479.14,CASHOUT
CASE_000795,ACC_0092648,ATM_005515,141898,6324.93,CASHOUT
CASE_000798,ACC_0067114,ATM_005252,193364,712959.95,CASHOUT
CASE_000799,ACC_0008338,ATM_000962,13885,93815.17,CROSS_STATE_CASHOUT
CASE_000801,ACC_0024742,ATM_000922,22068,158453.21,CASHOUT
CASE_000802,ACC_0085716,ATM_005461,48429,3793.34,CROSS_STATE_CASHOUT
CASE_000807,ACC_0065122,ATM_002216,144581,92963.21,CROSS_STATE_CASHOUT
CASE_000808,ACC_0005017,ATM_004132,111613,3789.94,CASHOUT
CASE_000809,ACC_0010477,ATM_006986,245962,47708.13,CROSS_STATE_CASHOUT
CASE_000810,ACC_0089612,ATM_003577,204841,9838.02,CASHOUT
CASE_000814,ACC_0025085,ATM_004777,207709,25011.74,CASHOUT
CASE_000816,ACC_0045459,ATM_005540,245812,53281.41,CASHOUT
CASE_000817,ACC_0099034,ATM_003330,128157,33862.9,CROSS_STATE_CASHOUT
CASE_000818,ACC_0043044,ATM_001873,70691,1391445.47,CASHOUT
CASE_000820,ACC_0027422,ATM_004599,181082,9676.31,CASHOUT
CASE_000821,ACC_0075819,ATM_004889,10174,11162.07,CROSS_STATE_CASHOUT
CASE_000823,ACC_0083578,ATM_003319,64947,8649.29,CROSS_STATE_CASHOUT
CASE_000827,ACC_0003941,ATM_005714,114842,2945.54,CASHOUT
CASE_000828,ACC_0018613,ATM_000645,196939,7995.27,CASHOUT
CASE_000830,ACC_0029816,ATM_000986,110715,73713.47,CASHOUT
CASE_000831,ACC_0015173,ATM_000196,251936,92778.0,CASHOUT
CASE_000832,ACC_0077930,ATM_004100,85535,102459.36,CROSS_STATE_CASHOUT
CASE_000833,ACC_0023705,ATM_004516,6051,375932.57,CASHOUT
CASE_000835,ACC_0088105,ATM_002250,75867,26930.44,CROSS_STATE_CASHOUT
CASE_000840,ACC_0075191,ATM_002871,78353,17741.59,CASHOUT
CASE_000841,ACC_0025522,ATM_004288,102236,36882.46,CROSS_STATE_CASHOUT
CASE_000842,ACC_0035093,ATM_005619,130839,87320.09,CASHOUT
CASE_000844,ACC_0026103,ATM_001715,186840,44734.73,CASHOUT
CASE_000845,ACC_0041112,ATM_003249,167186,4894.47,AVERTED_CASHOUT
CASE_000852,ACC_0021989,ATM_002188,232297,21374.58,CASHOUT
CASE_000853,ACC_0061741,ATM_000609,126989,2100.0,AVERTED_CASHOUT
CASE_000854,ACC_0034866,ATM_005970,227821,6689.54,AVERTED_CASHOUT
CASE_000857,ACC_0018177,ATM_005845,54259,6652.76,CASHOUT
CASE_000858,ACC_0097468,ATM_001506,217732,14311.08,CASHOUT
CASE_000859,ACC_0050214,ATM_004946,219848,2547.08,AVERTED_CASHOUT
CASE_000860,ACC_0091901,ATM_003641,32628,52192.06,CASHOUT
CASE_000861,ACC_0095622,ATM_002518,23028,106389.33,CASHOUT
CASE_000862,ACC_0042419,ATM_002576,45495,65711.74,CROSS_STATE_CASHOUT
CASE_000863,ACC_0073108,ATM_006135,84077,157347.17,CASHOUT
CASE_000864,ACC_0055559,ATM_004076,228526,46960.49,CROSS_STATE_CASHOUT
CASE_000866,ACC_0067492,ATM_005853,105105,18104.3,CROSS_STATE_CASHOUT
CASE_000871,ACC_0046334,ATM_005530,127940,42670.78,CASHOUT
CASE_000872,ACC_0024887,ATM_001274,228916,112651.95,CROSS_STATE_CASHOUT
CASE_000874,ACC_0017696,ATM_004882,10863,5264.47,CASHOUT
CASE_000875,ACC_0014905,ATM_002787,95651,85477.23,CASHOUT
CASE_000876,ACC_0071749,ATM_002470,183337,27875.82,CASHOUT
CASE_000878,ACC_0049841,ATM_001446,226108,59151.13,AVERTED_CASHOUT
CASE_000879,ACC_0056565,ATM_005392,112337,71630.57,CASHOUT
CASE_000885,ACC_0030763,ATM_000656,250189,29525.55,CASHOUT
CASE_000888,ACC_0012357,ATM_004176,53585,11303.98,CROSS_STATE_CASHOUT
CASE_000889,ACC_0071512,ATM_006174,103899,17068.48,AVERTED_CASHOUT
CASE_000892,ACC_0034804,ATM_000134,225384,5180.45,CASHOUT
CASE_000893,ACC_0016448,ATM_001310,14459,206746.6,CASHOUT
CASE_000894,ACC_0094564,ATM_000732,161150,5902.25,AVERTED_CASHOUT
CASE_000896,ACC_0097832,ATM_002532,244175,25366.37,CASHOUT
CASE_000899,ACC_0076669,ATM_003104,97203,18699.25,CROSS_STATE_CASHOUT
CASE_000900,ACC_0096598,ATM_001901,159672,20884.26,CASHOUT
CASE_000903,ACC_0081085,ATM_002400,126434,139769.42,AVERTED_CASHOUT
CASE_000905,ACC_0080223,ATM_004517,85923,33424.29,CASHOUT
CASE_000906,ACC_0091541,ATM_001541,173992,44927.19,CASHOUT
CASE_000908,ACC_0089878,ATM_006227,133862,17648.19,CASHOUT
CASE_000909,ACC_0042373,ATM_002679,228604,75762.85,CASHOUT
CASE_000910,ACC_0074096,ATM_001021,79977,10403.13,CASHOUT
CASE_000911,ACC_0021589,ATM_005471,247222,14009.56,CASHOUT
CASE_000912,ACC_0020138,ATM_005682,148118,202361.11,CROSS_STATE_CASHOUT
CASE_000913,ACC_0012381,ATM_002773,60382,3994.48,AVERTED_CASHOUT
CASE_000914,ACC_0079615,ATM_001327,207005,13118.68,CASHOUT
CASE_000919,ACC_0008880,ATM_002924,111395,12994.91,CROSS_STATE_CASHOUT
CASE_000920,ACC_0080831,ATM_005832,172920,9387.2,CASHOUT
CASE_000921,ACC_0033528,ATM_004306,36443,10289.29,CROSS_STATE_CASHOUT
CASE_000922,ACC_0002936,ATM_003103,217951,2995.65,CASHOUT
CASE_000924,ACC_0093717,ATM_006934,172743,32016.89,CROSS_STATE_CASHOUT
CASE_000925,ACC_0021651,ATM_000427,229389,28548.54,CASHOUT
CASE_000926,ACC_0015301,ATM_002764,83570,57170.6,CASHOUT
CASE_000927,ACC_0057205,ATM_001362,192306,20497.26,CASHOUT
CASE_000928,ACC_0016115,ATM_006900,174034,109399.0,AVERTED_CASHOUT
CASE_000935,ACC_0004779,ATM_005887,191897,105527.06,CROSS_STATE_CASHOUT
CASE_000941,ACC_0061617,ATM_004498,10657,79624.01,CASHOUT
CASE_000942,ACC_0081639,ATM_002098,247838,24645.1,CASHOUT
CASE_000944,ACC_0044795,ATM_004328,160979,25756.26,CASHOUT
CASE_000947,ACC_0013400,ATM_002704,40081,161827.05,AVERTED_CASHOUT
CASE_000952,ACC_0049464,ATM_005730,7342,3474.42,CASHOUT
CASE_000954,ACC_0070579,ATM_005781,231118,158353.89,CROSS_STATE_CASHOUT
CASE_000955,ACC_0038704,ATM_004467,231879,49013.22,CASHOUT
CASE_000957,ACC_0003680,ATM_005870,161679,34134.72,CROSS_STATE_CASHOUT
CASE_000961,ACC_0072287,ATM_006783,150791,90920.52,CASHOUT
CASE_000962,ACC_0006252,ATM_002959,53140,4827.93,CASHOUT
CASE_000963,ACC_0080418,ATM_004805,58750,9629.75,CASHOUT
CASE_000966,ACC_0076897,ATM_000471,116350,27546.43,CASHOUT
CASE_000968,ACC_0052434,ATM_006289,257787,30422.35,CASHOUT
CASE_000969,ACC_0041383,ATM_003040,6989,111095.87,CROSS_STATE_CASHOUT
CASE_000970,ACC_0054939,ATM_000376,138975,96983.39,CROSS_STATE_CASHOUT
CASE_000971,ACC_0039227,ATM_002681,231267,132987.21,AVERTED_CASHOUT
CASE_000974,ACC_0046599,ATM_003431,9453,20114.29,CASHOUT
CASE_000976,ACC_0052932,ATM_002270,48103,6397.65,AVERTED_CASHOUT
CASE_000977,ACC_0037238,ATM_003726,171118,73658.8,CASHOUT
CASE_000978,ACC_0018726,ATM_005850,1538,153311.75,CASHOUT
CASE_000979,ACC_0039913,ATM_003358,1339,2200.55,CASHOUT
CASE_000980,ACC_0005984,ATM_000642,15894,99743.2,AVERTED_CASHOUT
CASE_000982,ACC_0024398,ATM_004513,138208,73239.04,CASHOUT
CASE_000983,ACC_0035169,ATM_004455,80739,480783.29,CROSS_STATE_CASHOUT
CASE_000985,ACC_0073560,ATM_000321,28719,53078.59,CASHOUT
CASE_000986,ACC_0049419,ATM_002424,96644,7337.61,CASHOUT
CASE_000988,ACC_0032122,ATM_006947,250791,90177.93,CASHOUT
CASE_000990,ACC_0039939,ATM_004273,96330,12959.37,CROSS_STATE_CASHOUT
CASE_000991,ACC_0079195,ATM_002573,92130,39198.38,CASHOUT
CASE_000994,ACC_0084915,ATM_005601,132416,2138.92,CASHOUT
CASE_000995,ACC_0014841,ATM_003166,152869,31074.87,CASHOUT
CASE_000996,ACC_0039159,ATM_006089,56858,12094.94,CASHOUT
CASE_000997,ACC_0001543,ATM_002246,108538,22985.11,CASHOUT
CASE_000999,ACC_0054701,ATM_000057,172647,47760.2,CROSS_STATE_CASHOUT
CASE_001000,ACC_0041112,ATM_004355,47717,62392.5,CASHOUT
CASE_001002,ACC_0044181,ATM_004384,213273,81865.1,CROSS_STATE_CASHOUT
CASE_001004,ACC_0000559,ATM_003854,103068,23475.62,CASHOUT
CASE_001005,ACC_0056517,ATM_000705,173643,16975.5,CROSS_STATE_CASHOUT
CASE_001006,ACC_0086519,ATM_004078,21833,65276.08,CROSS_STATE_CASHOUT
CASE_001007,ACC_0014585,ATM_002979,102047,293886.82,CASHOUT
CASE_001009,ACC_0087267,ATM_006287,120017,35241.51,CROSS_STATE_CASHOUT
CASE_001010,ACC_0081947,ATM_006062,217784,43153.99,AVERTED_CASHOUT
CASE_001013,ACC_0001543,ATM_001480,94930,4450.21,CASHOUT
CASE_001014,ACC_0014677,ATM_003863,4179,81992.06,CASHOUT
CASE_001015,ACC_0028165,ATM_005416,55074,7511.49,CROSS_STATE_CASHOUT
CASE_001022,ACC_0015933,ATM_000399,98120,103362.43,CASHOUT
CASE_001023,ACC_0065364,ATM_004100,59438,104095.97,AVERTED_CASHOUT
CASE_001025,ACC_0047007,ATM_003437,124796,89653.75,CROSS_STATE_CASHOUT
CASE_001026,ACC_0038973,ATM_000207,59660,28556.07,CASHOUT
CASE_001028,ACC_0060693,ATM_005828,54492,41665.55,CASHOUT
CASE_001029,ACC_0042830,ATM_000085,31539,6767.42,CROSS_STATE_CASHOUT
CASE_001030,ACC_0050744,ATM_002882,117011,379351.46,CASHOUT
CASE_001031,ACC_0062731,ATM_006984,44097,51494.54,CROSS_STATE_CASHOUT
CASE_001033,ACC_0080197,ATM_001341,64175,174263.16,CROSS_STATE_CASHOUT
CASE_001034,ACC_0058244,ATM_004242,227690,20522.28,CASHOUT
CASE_001038,ACC_0073995,ATM_005874,182812,3187.72,CASHOUT
CASE_001039,ACC_0023936,ATM_002925,181932,18297.56,CASHOUT
CASE_001041,ACC_0030513,ATM_002458,30251,6339.65,AVERTED_CASHOUT
CASE_001042,ACC_0043354,ATM_000405,34572,6297.7,CASHOUT
CASE_001043,ACC_0052325,ATM_005471,166908,44928.57,CROSS_STATE_CASHOUT
CASE_001044,ACC_0018483,ATM_004703,242444,127785.2,CROSS_STATE_CASHOUT
CASE_001048,ACC_0026152,ATM_002157,151557,151392.15,CROSS_STATE_CASHOUT
CASE_001050,ACC_0040622,ATM_004944,49661,24731.24,CASHOUT
CASE_001052,ACC_0092380,ATM_000202,76216,13848.09,CROSS_STATE_CASHOUT
CASE_001054,ACC_0083009,ATM_000761,54029,17175.2,CASHOUT
CASE_001055,ACC_0010359,ATM_003915,128286,56332.02,CROSS_STATE_CASHOUT
CASE_001056,ACC_0035169,ATM_003001,194692,17460.87,AVERTED_CASHOUT
CASE_001061,ACC_0037233,ATM_001552,171791,74154.96,CASHOUT
CASE_001064,ACC_0063919,ATM_002385,242978,24519.88,CASHOUT
CASE_001066,ACC_0041383,ATM_001591,209381,41262.26,CROSS_STATE_CASHOUT
CASE_001068,ACC_0040404,ATM_003049,24166,72586.57,CASHOUT
CASE_001069,ACC_0096777,ATM_005255,21745,77435.89,CROSS_STATE_CASHOUT
CASE_001073,ACC_0017441,ATM_002654,160642,42936.15,CROSS_STATE_CASHOUT
CASE_001074,ACC_0049278,ATM_004993,251315,65882.85,CROSS_STATE_CASHOUT
CASE_001075,ACC_0052281,ATM_003887,85040,16326.53,CASHOUT
CASE_001082,ACC_0071072,ATM_003400,48481,207922.43,AVERTED_CASHOUT
CASE_001083,ACC_0068033,ATM_004509,176391,6603.96,CASHOUT
CASE_001086,ACC_0069705,ATM_000954,116772,109634.43,CASHOUT
CASE_001087,ACC_0031672,ATM_001933,240472,55256.85,CASHOUT
CASE_001088,ACC_0072155,ATM_000680,66345,22908.8,CASHOUT
CASE_001089,ACC_0072985,ATM_005890,185472,37795.83,CROSS_STATE_CASHOUT
CASE_001092,ACC_0013069,ATM_005491,249129,55486.24,CASHOUT
CASE_001095,ACC_0041855,ATM_004007,106605,17822.1,AVERTED_CASHOUT
CASE_001096,ACC_0008288,ATM_001950,52104,40209.17,CASHOUT
CASE_001098,ACC_0070404,ATM_006247,139071,10948.63,AVERTED_CASHOUT
CASE_001100,ACC_0096560,ATM_005962,30638,85231.59,AVERTED_CASHOUT
CASE_001102,ACC_0051860,ATM_000297,56596,104708.09,CASHOUT
CASE_001103,ACC_0006561,ATM_000929,16197,17531.64,CASHOUT
CASE_001105,ACC_0038704,ATM_005382,88947,35926.61,CASHOUT
CASE_001108,ACC_0011747,ATM_004918,15677,23688.69,CROSS_STATE_CASHOUT
CASE_001109,ACC_0030253,ATM_004210,255680,20304.46,CROSS_STATE_CASHOUT
CASE_001111,ACC_0086522,ATM_006072,222528,47921.22,CASHOUT
CASE_001112,ACC_0022080,ATM_000778,205658,19651.81,CASHOUT
CASE_001114,ACC_0001543,ATM_005126,1290,31533.49,AVERTED_CASHOUT
CASE_001116,ACC_0026417,ATM_001188,136943,262934.71,CASHOUT
CASE_001117,ACC_0079798,ATM_000195,23076,21651.65,CASHOUT
CASE_001121,ACC_0034059,ATM_000358,126476,40755.65,CASHOUT
CASE_001124,ACC_0006692,ATM_004275,194250,7840.02,AVERTED_CASHOUT
CASE_001127,ACC_0028263,ATM_002603,35700,30668.8,CASHOUT
CASE_001128,ACC_0041071,ATM_000119,170165,5500.33,CASHOUT
CASE_001134,ACC_0020462,ATM_001720,7910,188888.62,CROSS_STATE_CASHOUT
CASE_001136,ACC_0084165,ATM_006995,32531,133204.98,CASHOUT
CASE_001139,ACC_0071798,ATM_000600,223612,24511.82,CASHOUT
CASE_001148,ACC_0040517,ATM_004137,48400,44301.43,CASHOUT
CASE_001151,ACC_0018798,ATM_005547,93411,107652.47,CASHOUT
CASE_001154,ACC_0073718,ATM_001237,258065,47660.16,AVERTED_CASHOUT
CASE_001155,ACC_0082358,ATM_004414,213232,48541.55,CROSS_STATE_CASHOUT
CASE_001156,ACC_0084622,ATM_002257,91517,4210.37,CASHOUT
CASE_001159,ACC_0018804,ATM_003684,173374,116372.33,CROSS_STATE_CASHOUT
CASE_001160,ACC_0037161,ATM_004382,14384,147255.37,CASHOUT
CASE_001161,ACC_0061468,ATM_005791,128159,6539.89,CASHOUT
CASE_001163,ACC_0017661,ATM_000130,129058,10805.09,CASHOUT
CASE_001164,ACC_0073108,ATM_006770,239966,26904.05,CASHOUT
CASE_001167,ACC_0047007,ATM_004613,247429,1596.11,CASHOUT
CASE_001168,ACC_0033939,ATM_002558,227335,13079.8,CROSS_STATE_CASHOUT
CASE_001175,ACC_0046302,ATM_002896,133785,21681.0,CASHOUT
CASE_001176,ACC_0014815,ATM_000339,213905,98560.22,AVERTED_CASHOUT
CASE_001177,ACC_0080539,ATM_003132,51209,77718.71,CASHOUT
CASE_001179,ACC_0098416,ATM_006375,235028,206068.59,CASHOUT
CASE_001182,ACC_0039658,ATM_005816,111143,9414.71,CROSS_STATE_CASHOUT
CASE_001184,ACC_0043044,ATM_006345,226888,32852.37,CASHOUT
CASE_001185,ACC_0098490,ATM_006978,39789,200315.8,AVERTED_CASHOUT
CASE_001186,ACC_0059447,ATM_004645,65242,20594.5,AVERTED_CASHOUT
CASE_001187,ACC_0062216,ATM_000812,146520,17150.41,AVERTED_CASHOUT
CASE_001189,ACC_0083671,ATM_006256,237903,472219.47,CROSS_STATE_CASHOUT
CASE_001190,ACC_0053368,ATM_002961,28742,70146.61,CASHOUT
CASE_001191,ACC_0078471,ATM_002133,183125,62335.53,CASHOUT
CASE_001194,ACC_0008363,ATM_002532,118220,38961.35,CASHOUT
CASE_001196,ACC_0099883,ATM_003766,54386,4202.06,AVERTED_CASHOUT
CASE_001199,ACC_0048154,ATM_000484,183846,6006.32,CASHOUT
CASE_001200,ACC_0023001,ATM_006512,131452,14713.15,CROSS_STATE_CASHOUT
CASE_001201,ACC_0032576,ATM_004874,100422,64755.22,CASHOUT
CASE_001203,ACC_0049892,ATM_003952,131085,4419.09,CASHOUT
CASE_001206,ACC_0021180,ATM_004627,188543,13200.2,CASHOUT
CASE_001208,ACC_0058224,ATM_006790,120150,87667.57,AVERTED_CASHOUT
CASE_001211,ACC_0057849,ATM_001414,67167,79170.29,CROSS_STATE_CASHOUT
CASE_001213,ACC_0093950,ATM_003211,211863,16482.06,AVERTED_CASHOUT
CASE_001214,ACC_0097173,ATM_005005,120693,89743.59,CASHOUT
CASE_001216,ACC_0009306,ATM_003310,110242,2100.0,CROSS_STATE_CASHOUT
CASE_001218,ACC_0039240,ATM_003760,7800,53902.65,CASHOUT
CASE_001219,ACC_0079005,ATM_004303,95520,13515.59,CROSS_STATE_CASHOUT
CASE_001221,ACC_0053658,ATM_003263,9400,38428.65,CASHOUT
CASE_001222,ACC_0048722,ATM_003962,124579,35946.66,AVERTED_CASHOUT
CASE_001224,ACC_0078754,ATM_002226,91866,20315.72,CASHOUT
CASE_001226,ACC_0073803,ATM_005834,205685,81609.84,AVERTED_CASHOUT
CASE_001229,ACC_0056674,ATM_005294,164397,21145.61,AVERTED_CASHOUT
CASE_001231,ACC_0006776,ATM_001541,124769,25758.83,CASHOUT
CASE_001232,ACC_0070270,ATM_000972,138790,40969.26,CASHOUT
CASE_001233,ACC_0020390,ATM_000525,114390,9606.41,CASHOUT
CASE_001234,ACC_0092727,ATM_006230,38226,29526.82,CASHOUT
CASE_001236,ACC_0051103,ATM_005621,165504,24639.87,AVERTED_CASHOUT
CASE_001237,ACC_0013400,ATM_002618,35099,11732.88,CASHOUT
CASE_001238,ACC_0097080,ATM_000138,213675,21310.11,CASHOUT
CASE_001241,ACC_0097378,ATM_004666,95504,10226.52,CASHOUT
CASE_001246,ACC_0022422,ATM_000980,177670,74059.61,CASHOUT
CASE_001247,ACC_0088775,ATM_006032,196641,39412.25,CROSS_STATE_CASHOUT
CASE_001248,ACC_0064886,ATM_002802,119933,44900.41,CROSS_STATE_CASHOUT
CASE_001250,ACC_0059849,ATM_002995,161858,14498.46,CROSS_STATE_CASHOUT
CASE_001252,ACC_0010203,ATM_001976,72914,11496.31,CASHOUT
CASE_001254,ACC_0022422,ATM_003485,165201,35174.23,CASHOUT
CASE_001256,ACC_0047713,ATM_005211,8905,26932.88,CASHOUT
CASE_001257,ACC_0072184,ATM_002787,178095,442462.48,AVERTED_CASHOUT
CASE_001258,ACC_0072988,ATM_006457,54847,8181.97,CROSS_STATE_CASHOUT
CASE_001259,ACC_0012781,ATM_000042,21403,29168.35,CASHOUT
CASE_001260,ACC_0035457,ATM_001947,183400,96818.23,CASHOUT
CASE_001261,ACC_0083768,ATM_003721,77627,26071.77,CASHOUT
CASE_001263,ACC_0068502,ATM_002230,240026,4776.81,CASHOUT
CASE_001264,ACC_0084910,ATM_000691,141607,31602.96,CASHOUT
CASE_001268,ACC_0071095,ATM_005134,186036,57762.19,AVERTED_CASHOUT
CASE_001269,ACC_0029536,ATM_006768,229454,21346.48,CASHOUT
CASE_001270,ACC_0062098,ATM_000129,40641,11351.22,CASHOUT
CASE_001271,ACC_0061432,ATM_000874,84668,291323.76,AVERTED_CASHOUT
CASE_001273,ACC_0043043,ATM_003521,9160,7907.03,CASHOUT
CASE_001274,ACC_0036012,ATM_005588,39384,142255.94,CASHOUT
CASE_001277,ACC_0000906,ATM_001991,151315,246759.34,CASHOUT
CASE_001280,ACC_0098380,ATM_001091,176819,276484.07,CASHOUT
CASE_001281,ACC_0048265,ATM_005657,42291,79357.45,CROSS_STATE_CASHOUT
CASE_001283,ACC_0052431,ATM_004109,243064,3780.92,CASHOUT
CASE_001285,ACC_0063541,ATM_005051,39115,515123.08,CASHOUT
CASE_001287,ACC_0032798,ATM_002749,198992,69090.44,CASHOUT
CASE_001289,ACC_0059447,ATM_001925,59873,54376.95,CASHOUT
CASE_001292,ACC_0071827,ATM_001987,235344,30487.76,CROSS_STATE_CASHOUT
CASE_001294,ACC_0060365,ATM_002277,156916,12757.52,AVERTED_CASHOUT
CASE_001295,ACC_0079049,ATM_003909,108687,4201.64,CROSS_STATE_CASHOUT
CASE_001296,ACC_0036180,ATM_002366,43308,328234.78,CASHOUT
CASE_001297,ACC_0058139,ATM_006722,114714,7105.0,AVERTED_CASHOUT
CASE_001298,ACC_0079281,ATM_001940,106512,62701.38,AVERTED_CASHOUT
CASE_001300,ACC_0051234,ATM_005478,153735,14067.97,CASHOUT
CASE_001303,ACC_0042038,ATM_001597,152117,59635.4,CROSS_STATE_CASHOUT
CASE_001305,ACC_0013746,ATM_000214,254059,85538.24,CASHOUT
CASE_001307,ACC_0002366,ATM_006856,41137,5233.39,CROSS_STATE_CASHOUT
CASE_001309,ACC_0001794,ATM_002807,143472,11677.55,AVERTED_CASHOUT
CASE_001311,ACC_0032043,ATM_004443,68690,46667.0,CASHOUT
CASE_001312,ACC_0082247,ATM_005481,101356,49635.51,CASHOUT
CASE_001313,ACC_0088386,ATM_002130,155671,14888.98,AVERTED_CASHOUT
CASE_001314,ACC_0076047,ATM_001987,135112,3568.17,CASHOUT
CASE_001315,ACC_0013055,ATM_001854,108370,145733.71,CROSS_STATE_CASHOUT
CASE_001316,ACC_0071885,ATM_002122,135676,36705.08,CASHOUT
CASE_001317,ACC_0077748,ATM_005512,31280,12262.14,CASHOUT
CASE_001319,ACC_0042116,ATM_004729,258209,9630.09,CASHOUT
CASE_001320,ACC_0090644,ATM_005932,72900,91026.82,CASHOUT
CASE_001324,ACC_0098388,ATM_005277,211066,13359.75,CROSS_STATE_CASHOUT
CASE_001328,ACC_0031765,ATM_002451,63713,7255.23,AVERTED_CASHOUT
CASE_001329,ACC_0057497,ATM_005074,134965,24985.91,CROSS_STATE_CASHOUT
CASE_001330,ACC_0049708,ATM_006027,113168,21495.01,AVERTED_CASHOUT
CASE_001333,ACC_0016207,ATM_003333,194694,10815.32,CASHOUT
CASE_001334,ACC_0090582,ATM_003955,69682,40733.73,CASHOUT
CASE_001335,ACC_0012857,ATM_002461,61476,14246.75,CASHOUT
CASE_001336,ACC_0009825,ATM_005106,150826,389827.4,CASHOUT
CASE_001337,ACC_0003015,ATM_006051,53547,78711.89,CASHOUT
CASE_001339,ACC_0027203,ATM_000220,23445,29597.21,CROSS_STATE_CASHOUT
CASE_001340,ACC_0035617,ATM_004162,38727,15954.25,CROSS_STATE_CASHOUT
CASE_001342,ACC_0015091,ATM_000429,161295,20103.74,CASHOUT
CASE_001343,ACC_0058914,ATM_001894,143586,79612.41,CASHOUT
CASE_001345,ACC_0041473,ATM_004551,214850,8130.9,CASHOUT
CASE_001347,ACC_0030621,ATM_000958,89875,101489.47,CASHOUT
