case_id,strategy,crime_type,origin_city,origin_state,reported_amount_inr,start_timestamp_min,adaptive_event
CASE_000277,FAN_IN,PHISHING,Mumbai,Maharashtra,185226.27,97147,0
CASE_000278,CROSS_STATE,ROMANCE_FRAUD,Mumbai,Maharashtra,327880.41,212617,0
CASE_000279,CROSS_BORDER,REMOTE_ACCESS,Hyderabad,Telangana,36723.89,153172,0
CASE_000280,DIGITAL_ASSET,ROMANCE_FRAUD,Mumbai,Maharashtra,170348.31,37643,0
CASE_000281,DIRECT_CASHOUT,INVESTMENT_FRAUD,Kolkata,West Bengal,475815.4,249346,0
CASE_000282,DIGITAL_ASSET,ROMANCE_FRAUD,Hyderabad,Telangana,259679.6,102406,0
CASE_000283,FAN_OUT,DIGITAL_ARREST,Nashik,Maharashtra,11770.14,239602,0
CASE_000284,FAN_IN,PHISHING,Ahmedabad,Gujarat,74703.07,149775,0
CASE_000285,FAN_IN,UPI_FRAUD,Ahmedabad,Gujarat,306198.1,210993,0
CASE_000286,FAN_OUT,INVESTMENT_FRAUD,Chennai,Tamil Nadu,128631.66,20965,0
CASE_000287,CROSS_STATE,JOB_FRAUD,Nashik,Maharashtra,38234.22,113450,0
CASE_000288,CROSS_STATE,DIGITAL_ARREST,Ahmedabad,Gujarat,25182.27,168710,0
CASE_000289,MULTI_HOP,DIGITAL_ARREST,Ahmedabad,Gujarat,102245.66,43971,0
CASE_000290,CROSS_BORDER,ROMANCE_FRAUD,Bengaluru,Karnataka,17348.46,113502,0
CASE_000291,FAN_OUT,JOB_FRAUD,Kolkata,West Bengal,85389.25,248874,0
CASE_000292,ADAPTIVE,PHISHING,Bengaluru,Karnataka,94382.58,242840,1
CASE_000293,ADAPTIVE,INVESTMENT_FRAUD,Pune,Maharashtra,108007.38,171654,1
CASE_000294,MULTI_HOP,REMOTE_ACCESS,Kolkata,West Bengal,160523.73,75247,0
CASE_000295,FAN_IN,ROMANCE_FRAUD,Hyderabad,Telangana,3000.0,73606,0
CASE_000296,CROSS_STATE,ROMANCE_FRAUD,Bengaluru,Karnataka,858961.85,162487,0
CASE_000297,DIRECT_CASHOUT,PHISHING,Pune,Maharashtra,456957.69,115166,0
CASE_000298,FAN_OUT,UPI_FRAUD,Bengaluru,Karnataka,59689.52,118795,0
CASE_000299,DIGITAL_ASSET,JOB_FRAUD,Nagpur,Maharashtra,11953.66,51022,0
CASE_000300,FAN_IN,INVESTMENT_FRAUD,Chennai,Tamil Nadu,44804.73,111915,0
CASE_000301,DIGITAL_ASSET,JOB_FRAUD,Kolkata,West Bengal,31008.76,60506,0
CASE_000302,ADAPTIVE,PHISHING,Delhi,Delhi,24504.95,252691,1
CASE_000303,CROSS_BORDER,INVESTMENT_FRAUD,Kolkata,West Bengal,15771.57,243342,0
CASE_000304,FAN_IN,JOB_FRAUD,Nashik,Maharashtra,27142.98,174136,0
CASE_000305,DIGITAL_ASSET,INVESTMENT_FRAUD,Pune,Maharashtra,27717.19,141929,0
CASE_000306,CROSS_STATE,JOB_FRAUD,Nashik,Maharashtra,3000.0,83004,0
CASE_000307,CROSS_BORDER,INVESTMENT_FRAUD,Chennai,Tamil Nadu,16093.59,137068,0
CASE_000308,FAN_OUT,ROMANCE_FRAUD,Delhi,Delhi,90268.16,118392,0
CASE_000309,MULTI_HOP,ROMANCE_FRAUD,Kolkata,West Bengal,86202.89,180736,0
CASE_000310,ADAPTIVE,ROMANCE_FRAUD,Nagpur,Maharashtra,11550.48,24930,1
CASE_000311,ADAPTIVE,REMOTE_ACCESS,Nagpur,Maharashtra,259884.8,184082,1
CASE_000312,DIRECT_CASHOUT,DIGITAL_ARREST,Kolkata,West Bengal,71346.07,10335,0
CASE_000313,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,19945.6,256784,0
CASE_000314,DIGITAL_ASSET,REMOTE_ACCESS,Hyderabad,Telangana,6104.86,254572,0
CASE_000315,FAN_IN,JOB_FRAUD,Chennai,Tamil Nadu,410064.6,134633,0
CASE_000316,FAN_OUT,PHISHING,Nagpur,Maharashtra,33851.44,8801,0
CASE_000317,CROSS_STATE,DIGITAL_ARREST,Nashik,Maharashtra,691633.59,173606,0
CASE_000318,MULTI_HOP,DIGITAL_ARREST,Hyderabad,Telangana,253560.44,42152,0
CASE_000319,CROSS_STATE,ROMANCE_FRAUD,Kolkata,West Bengal,52320.57,186962,0
CASE_000320,FAN_IN,JOB_FRAUD,Delhi,Delhi,15952.42,14831,0
CASE_000321,CROSS_STATE,DIGITAL_ARREST,Bengaluru,Karnataka,165611.92,27185,0
CASE_000322,CROSS_BORDER,PHISHING,Pune,Maharashtra,47358.33,12778,0
CASE_000323,CROSS_BORDER,DIGITAL_ARREST,Mumbai,Maharashtra,167605.05,47728,0
CASE_000324,CROSS_STATE,DIGITAL_ARREST,Nagpur,Maharashtra,99754.64,149932,0
CASE_000325,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,45025.6,119809,0
CASE_000326,FAN_IN,PHISHING,Bengaluru,Karnataka,41938.22,36959,0
CASE_000327,CROSS_STATE,UPI_FRAUD,Nagpur,Maharashtra,11670.71,13597,0
CASE_000328,FAN_IN,REMOTE_ACCESS,Chennai,Tamil Nadu,169856.47,245234,0
CASE_000329,FAN_IN,ROMANCE_FRAUD,Kolkata,West Bengal,166757.36,17058,0
CASE_000330,FAN_IN,REMOTE_ACCESS,Bengaluru,Karnataka,15570.77,82493,0
CASE_000331,MULTI_HOP,ROMANCE_FRAUD,Mumbai,Maharashtra,34947.05,130414,0
CASE_000332,MULTI_HOP,INVESTMENT_FRAUD,Kolkata,West Bengal,3617.95,237567,0
CASE_000333,ADAPTIVE,REMOTE_ACCESS,Nashik,Maharashtra,12933.39,48165,1
CASE_000334,ADAPTIVE,ROMANCE_FRAUD,Nagpur,Maharashtra,85848.71,173601,1
CASE_000335,MULTI_HOP,ROMANCE_FRAUD,Ahmedabad,Gujarat,54344.24,6353,0
CASE_000336,DIRECT_CASHOUT,PHISHING,Delhi,Delhi,21056.04,60358,0
CASE_000337,DIGITAL_ASSET,REMOTE_ACCESS,Kolkata,West Bengal,74180.56,117964,0
CASE_000338,FAN_IN,DIGITAL_ARREST,Delhi,Delhi,5762.42,45818,0
CASE_000339,CROSS_STATE,INVESTMENT_FRAUD,Nashik,Maharashtra,141483.2,140956,0
CASE_000340,CROSS_BORDER,UPI_FRAUD,Bengaluru,Karnataka,26589.02,9556,0
CASE_000341,DIRECT_CASHOUT,JOB_FRAUD,Pune,Maharashtra,283433.16,258842,0
CASE_000342,FAN_OUT,INVESTMENT_FRAUD,Ahmedabad,Gujarat,112238.58,228941,0
CASE_000343,CROSS_STATE,REMOTE_ACCESS,Hyderabad,Telangana,23363.12,109018,0
CASE_000344,FAN_IN,JOB_FRAUD,Nashik,Maharashtra,68501.08,78822,0
CASE_000345,MULTI_HOP,PHISHING,Kolkata,West Bengal,86679.07,46889,0
CASE_000346,FAN_IN,REMOTE_ACCESS,Pune,Maharashtra,51975.18,239725,0
CASE_000347,CROSS_STATE,ROMANCE_FRAUD,Mumbai,Maharashtra,20799.51,72096,0
CASE_000348,ADAPTIVE,INVESTMENT_FRAUD,Pune,Maharashtra,64102.43,208210,1
CASE_000349,DIGITAL_ASSET,DIGITAL_ARREST,Ahmedabad,Gujarat,28996.08,48382,0
CASE_000350,FAN_OUT,INVESTMENT_FRAUD,Ahmedabad,Gujarat,45004.45,107807,0
CASE_000351,CROSS_STATE,REMOTE_ACCESS,Mumbai,Maharashtra,3000.0,88603,0
CASE_000352,ADAPTIVE,PHISHING,Nashik,Maharashtra,15187.89,94300,1
CASE_000353,ADAPTIVE,DIGITAL_ARREST,Bengaluru,Karnataka,4008.37,6234,1
CASE_000354,DIRECT_CASHOUT,PHISHING,Nashik,Maharashtra,3000.0,139588,0
CASE_000355,CROSS_BORDER,INVESTMENT_FRAUD,Ahmedabad,Gujarat,24097.78,207363,0
CASE_000356,ADAPTIVE,ROMANCE_FRAUD,Ahmedabad,Gujarat,192763.54,129036,1
CASE_000357,CROSS_STATE,UPI_FRAUD,Mumbai,Maharashtra,407136.11,223061,0
CASE_000358,CROSS_STATE,DIGITAL_ARREST,Bengaluru,Karnataka,150203.84,166197,0
CASE_000359,DIGITAL_ASSET,ROMANCE_FRAUD,Nashik,Maharashtra,105324.02,178366,0
CASE_000360,FAN_IN,REMOTE_ACCESS,Bengaluru,Karnataka,6131.98,45787,0
CASE_000361,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,340000.08,2693,0
CASE_000362,FAN_IN,REMOTE_ACCESS,Kolkata,West Bengal,36459.02,245774,0
CASE_000363,FAN_IN,JOB_FRAUD,Pune,Maharashtra,74123.73,149258,0
CASE_000364,DIRECT_CASHOUT,REMOTE_ACCESS,Delhi,Delhi,37871.61,97254,0
CASE_000365,FAN_IN,REMOTE_ACCESS,Kolkata,West Bengal,444217.15,247766,0
CASE_000366,FAN_IN,DIGITAL_ARREST,Hyderabad,Telangana,981914.42,125556,0
CASE_000367,DIGITAL_ASSET,DIGITAL_ARREST,Nashik,Maharashtra,201314.52,1477,0
CASE_000368,FAN_IN,ROMANCE_FRAUD,Bengaluru,Karnataka,73867.07,180405,0
CASE_000369,FAN_OUT,JOB_FRAUD,Mumbai,Maharashtra,104975.62,247677,0
CASE_000370,MULTI_HOP,PHISHING,Nashik,Maharashtra,30390.55,64934,0
CASE_000371,MULTI_HOP,DIGITAL_ARREST,Bengaluru,Karnataka,34325.34,28733,0
CASE_000372,CROSS_BORDER,DIGITAL_ARREST,Hyderabad,Telangana,42369.91,152543,0
CASE_000373,CROSS_BORDER,DIGITAL_ARREST,Ahmedabad,Gujarat,25396.34,215236,0
CASE_000374,MULTI_HOP,DIGITAL_ARREST,Delhi,Delhi,9291.76,90369,0
CASE_000375,DIRECT_CASHOUT,ROMANCE_FRAUD,Kolkata,West Bengal,39421.62,110084,0
CASE_000376,CROSS_BORDER,UPI_FRAUD,Ahmedabad,Gujarat,23987.84,86073,0
CASE_000377,FAN_IN,INVESTMENT_FRAUD,Hyderabad,Telangana,6375.56,144365,0
CASE_000378,DIRECT_CASHOUT,REMOTE_ACCESS,Nashik,Maharashtra,16074.95,138850,0
CASE_000379,DIGITAL_ASSET,ROMANCE_FRAUD,Delhi,Delhi,2097852.48,49922,0
CASE_000380,MULTI_HOP,INVESTMENT_FRAUD,Mumbai,Maharashtra,17118.59,87458,0
CASE_000381,FAN_OUT,JOB_FRAUD,Bengaluru,Karnataka,4924.23,142883,0
CASE_000382,ADAPTIVE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,47247.22,132070,1
CASE_000383,ADAPTIVE,ROMANCE_FRAUD,Chennai,Tamil Nadu,32772.53,188129,1
CASE_000384,MULTI_HOP,INVESTMENT_FRAUD,Pune,Maharashtra,8994.42,151439,0
CASE_000385,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,153684.49,210806,0
CASE_000386,CROSS_STATE,JOB_FRAUD,Kolkata,West Bengal,15082.08,203436,0
CASE_000387,FAN_IN,UPI_FRAUD,Bengaluru,Karnataka,40298.59,185119,0
CASE_000388,DIRECT_CASHOUT,UPI_FRAUD,Bengaluru,Karnataka,30022.41,217354,0
CASE_000389,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,3000.0,191326,0
CASE_000390,FAN_IN,INVESTMENT_FRAUD,Ahmedabad,Gujarat,32142.18,189023,0
CASE_000391,MULTI_HOP,DIGITAL_ARREST,Chennai,Tamil Nadu,42813.1,203566,0
CASE_000392,MULTI_HOP,INVESTMENT_FRAUD,Bengaluru,Karnataka,132025.45,40101,0
CASE_000393,FAN_IN,INVESTMENT_FRAUD,Pune,Maharashtra,36371.37,43310,0
CASE_000394,MULTI_HOP,PHISHING,Nagpur,Maharashtra,301106.26,55565,0
CASE_000395,FAN_IN,PHISHING,Kolkata,West Bengal,333771.12,145973,0
CASE_000396,DIGITAL_ASSET,PHISHING,Mumbai,Maharashtra,226080.87,253175,0
CASE_000397,CROSS_STATE,ROMANCE_FRAUD,Delhi,Delhi,52338.12,130037,0
CASE_000398,CROSS_STATE,PHISHING,Delhi,Delhi,239253.86,179238,0
CASE_000399,MULTI_HOP,PHISHING,Pune,Maharashtra,13750.51,195550,0
CASE_000400,DIGITAL_ASSET,DIGITAL_ARREST,Bengaluru,Karnataka,105355.68,197398,0
CASE_000401,ADAPTIVE,REMOTE_ACCESS,Chennai,Tamil Nadu,518228.37,161053,1
CASE_000402,DIGITAL_ASSET,UPI_FRAUD,Delhi,Delhi,65941.0,221000,0
CASE_000403,DIGITAL_ASSET,UPI_FRAUD,Nagpur,Maharashtra,3000.0,144866,0
CASE_000404,FAN_OUT,REMOTE_ACCESS,Mumbai,Maharashtra,38708.31,97159,0
CASE_000405,ADAPTIVE,REMOTE_ACCESS,Chennai,Tamil Nadu,22589.44,131405,1
CASE_000406,MULTI_HOP,ROMANCE_FRAUD,Ahmedabad,Gujarat,60864.64,225455,0
CASE_000407,FAN_IN,UPI_FRAUD,Delhi,Delhi,298457.63,37828,0
CASE_000408,DIGITAL_ASSET,REMOTE_ACCESS,Pune,Maharashtra,207356.6,185262,0
CASE_000409,MULTI_HOP,INVESTMENT_FRAUD,Kolkata,West Bengal,153107.32,133524,0
CASE_000410,MULTI_HOP,JOB_FRAUD,Nagpur,Maharashtra,54326.77,154611,0
CASE_000411,ADAPTIVE,UPI_FRAUD,Nashik,Maharashtra,103593.65,15221,1
CASE_000412,DIGITAL_ASSET,UPI_FRAUD,Kolkata,West Bengal,84404.79,201762,0
CASE_000413,MULTI_HOP,DIGITAL_ARREST,Delhi,Delhi,67499.32,108004,0
CASE_000414,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,129632.59,33797,0
CASE_000415,ADAPTIVE,JOB_FRAUD,Chennai,Tamil Nadu,97319.56,167652,1
CASE_000416,ADAPTIVE,PHISHING,Pune,Maharashtra,193411.49,212061,1
CASE_000417,MULTI_HOP,DIGITAL_ARREST,Ahmedabad,Gujarat,15321.53,189013,0
CASE_000418,DIGITAL_ASSET,JOB_FRAUD,Nashik,Maharashtra,41606.52,66422,0
CASE_000419,CROSS_STATE,REMOTE_ACCESS,Ahmedabad,Gujarat,4936.57,247125,0
CASE_000420,DIRECT_CASHOUT,REMOTE_ACCESS,Kolkata,West Bengal,124857.82,69418,0
CASE_000421,FAN_IN,DIGITAL_ARREST,Mumbai,Maharashtra,13881.23,227065,0
CASE_000422,FAN_OUT,DIGITAL_ARREST,Mumbai,Maharashtra,29826.52,243012,0
CASE_000423,MULTI_HOP,DIGITAL_ARREST,Delhi,Delhi,159209.75,11017,0
CASE_000424,ADAPTIVE,INVESTMENT_FRAUD,Mumbai,Maharashtra,112451.05,79892,1
CASE_000425,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,9888.92,46595,0
CASE_000426,ADAPTIVE,REMOTE_ACCESS,Nagpur,Maharashtra,8620.33,159916,1
CASE_000427,ADAPTIVE,ROMANCE_FRAUD,Hyderabad,Telangana,8981.86,7334,1
CASE_000428,ADAPTIVE,PHISHING,Hyderabad,Telangana,3421.65,173970,1
CASE_000429,CROSS_STATE,PHISHING,Ahmedabad,Gujarat,58002.34,88914,0
CASE_000430,DIRECT_CASHOUT,UPI_FRAUD,Bengaluru,Karnataka,684707.91,219683,0
CASE_000431,DIGITAL_ASSET,ROMANCE_FRAUD,Hyderabad,Telangana,15211.14,207570,0
CASE_000432,MULTI_HOP,PHISHING,Kolkata,West Bengal,46616.4,77876,0
CASE_000433,DIGITAL_ASSET,DIGITAL_ARREST,Chennai,Tamil Nadu,17392.39,82979,0
CASE_000434,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,6683.19,68822,0
CASE_000435,MULTI_HOP,UPI_FRAUD,Bengaluru,Karnataka,217889.57,228361,0
CASE_000436,DIRECT_CASHOUT,DIGITAL_ARREST,Nashik,Maharashtra,312399.11,139781,0
CASE_000437,ADAPTIVE,REMOTE_ACCESS,Nashik,Maharashtra,455837.13,131533,1
CASE_000438,DIRECT_CASHOUT,DIGITAL_ARREST,Mumbai,Maharashtra,12868.84,94562,0
CASE_000439,FAN_OUT,DIGITAL_ARREST,Delhi,Delhi,120639.71,169202,0
CASE_000440,ADAPTIVE,DIGITAL_ARREST,Mumbai,Maharashtra,61686.26,115786,1
CASE_000441,FAN_OUT,UPI_FRAUD,Kolkata,West Bengal,32561.76,71722,0
CASE_000442,FAN_IN,DIGITAL_ARREST,Nashik,Maharashtra,16617.46,39751,0
CASE_000443,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,31264.98,188765,0
CASE_000444,FAN_IN,DIGITAL_ARREST,Pune,Maharashtra,10056.78,206234,0
CASE_000445,FAN_OUT,JOB_FRAUD,Mumbai,Maharashtra,26093.1,147046,0
CASE_000446,DIGITAL_ASSET,UPI_FRAUD,Delhi,Delhi,157877.87,133304,0
CASE_000447,FAN_OUT,DIGITAL_ARREST,Nagpur,Maharashtra,33299.13,258387,0
CASE_000448,DIRECT_CASHOUT,REMOTE_ACCESS,Delhi,Delhi,238199.31,230538,0
CASE_000449,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,296705.63,54065,0
CASE_000450,MULTI_HOP,INVESTMENT_FRAUD,Hyderabad,Telangana,77282.58,186927,0
CASE_000451,MULTI_HOP,INVESTMENT_FRAUD,Delhi,Delhi,111811.85,206596,0
CASE_000452,FAN_OUT,UPI_FRAUD,Kolkata,West Bengal,300069.54,64946,0
CASE_000453,DIRECT_CASHOUT,DIGITAL_ARREST,Nagpur,Maharashtra,77489.4,99097,0
CASE_000454,CROSS_STATE,JOB_FRAUD,Kolkata,West Bengal,11105.35,69413,0
CASE_000455,MULTI_HOP,DIGITAL_ARREST,Bengaluru,Karnataka,57958.9,190929,0
CASE_000456,FAN_OUT,ROMANCE_FRAUD,Hyderabad,Telangana,371151.25,94314,0
CASE_000457,ADAPTIVE,REMOTE_ACCESS,Mumbai,Maharashtra,71176.95,207785,1
CASE_000458,DIGITAL_ASSET,UPI_FRAUD,Ahmedabad,Gujarat,9881.57,139770,0
CASE_000459,ADAPTIVE,DIGITAL_ARREST,Chennai,Tamil Nadu,175169.41,255821,1
CASE_000460,CROSS_BORDER,REMOTE_ACCESS,Nagpur,Maharashtra,163447.94,159583,0
CASE_000461,DIRECT_CASHOUT,DIGITAL_ARREST,Hyderabad,Telangana,79586.86,78413,0
CASE_000462,DIRECT_CASHOUT,INVESTMENT_FRAUD,Hyderabad,Telangana,64825.62,224224,0
CASE_000463,MULTI_HOP,INVESTMENT_FRAUD,Delhi,Delhi,231081.92,224137,0
CASE_000464,ADAPTIVE,ROMANCE_FRAUD,Bengaluru,Karnataka,59901.06,46176,1
CASE_000465,DIGITAL_ASSET,PHISHING,Chennai,Tamil Nadu,31856.31,65312,0
CASE_000466,MULTI_HOP,UPI_FRAUD,Hyderabad,Telangana,51442.13,138714,0
CASE_000467,CROSS_STATE,REMOTE_ACCESS,Pune,Maharashtra,420973.48,84398,0
CASE_000468,FAN_IN,DIGITAL_ARREST,Mumbai,Maharashtra,144078.54,166759,0
CASE_000469,FAN_OUT,JOB_FRAUD,Bengaluru,Karnataka,29016.55,125885,0
CASE_000470,CROSS_STATE,DIGITAL_ARREST,Hyderabad,Telangana,94130.23,112723,0
CASE_000471,MULTI_HOP,REMOTE_ACCESS,Hyderabad,Telangana,128112.1,135444,0
CASE_000472,DIGITAL_ASSET,REMOTE_ACCESS,Nashik,Maharashtra,17738.66,185362,0
CASE_000473,CROSS_STATE,PHISHING,Bengaluru,Karnataka,20625.58,229081,0
CASE_000474,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,9221.36,7673,0
CASE_000475,FAN_OUT,INVESTMENT_FRAUD,Kolkata,West Bengal,65494.11,18984,0
CASE_000476,DIRECT_CASHOUT,INVESTMENT_FRAUD,Nashik,Maharashtra,77380.09,139261,0
CASE_000477,ADAPTIVE,REMOTE_ACCESS,Kolkata,West Bengal,47972.66,35171,1
CASE_000478,DIRECT_CASHOUT,UPI_FRAUD,Mumbai,Maharashtra,173619.94,156589,0
CASE_000479,FAN_IN,JOB_FRAUD,Mumbai,Maharashtra,48033.12,14257,0
CASE_000480,ADAPTIVE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,66369.07,75637,1
CASE_000481,FAN_OUT,INVESTMENT_FRAUD,Ahmedabad,Gujarat,3000.0,179013,0
CASE_000482,ADAPTIVE,INVESTMENT_FRAUD,Hyderabad,Telangana,260707.38,80780,1
CASE_000483,DIRECT_CASHOUT,PHISHING,Hyderabad,Telangana,23235.79,258807,0
CASE_000484,DIGITAL_ASSET,UPI_FRAUD,Kolkata,West Bengal,8873.76,247690,0
CASE_000485,FAN_IN,UPI_FRAUD,Chennai,Tamil Nadu,118093.72,158659,0
CASE_000486,FAN_IN,REMOTE_ACCESS,Pune,Maharashtra,593954.27,181592,0
CASE_000487,DIGITAL_ASSET,ROMANCE_FRAUD,Kolkata,West Bengal,152551.8,251698,0
CASE_000488,FAN_IN,PHISHING,Delhi,Delhi,53701.27,228085,0
CASE_000489,DIRECT_CASHOUT,UPI_FRAUD,Kolkata,West Bengal,116034.39,84005,0
CASE_000490,DIGITAL_ASSET,UPI_FRAUD,Kolkata,West Bengal,171647.7,198739,0
CASE_000491,FAN_IN,DIGITAL_ARREST,Hyderabad,Telangana,48938.21,68160,0
CASE_000492,CROSS_BORDER,UPI_FRAUD,Kolkata,West Bengal,281108.02,50144,0
CASE_000493,MULTI_HOP,REMOTE_ACCESS,Delhi,Delhi,505017.13,69402,0
CASE_000494,CROSS_BORDER,JOB_FRAUD,Chennai,Tamil Nadu,16071.42,255847,0
CASE_000495,DIRECT_CASHOUT,UPI_FRAUD,Chennai,Tamil Nadu,18381.99,239180,0
CASE_000496,CROSS_STATE,ROMANCE_FRAUD,Pune,Maharashtra,44792.78,75138,0
CASE_000497,DIRECT_CASHOUT,REMOTE_ACCESS,Pune,Maharashtra,31859.78,68666,0
CASE_000498,CROSS_STATE,REMOTE_ACCESS,Mumbai,Maharashtra,30088.11,98612,0
CASE_000499,CROSS_STATE,UPI_FRAUD,Delhi,Delhi,15102.88,164151,0
CASE_000500,MULTI_HOP,JOB_FRAUD,Bengaluru,Karnataka,15425.69,231784,0
CASE_000501,FAN_OUT,REMOTE_ACCESS,Delhi,Delhi,254919.78,91033,0
CASE_000502,MULTI_HOP,PHISHING,Pune,Maharashtra,12415.92,31194,0
CASE_000503,MULTI_HOP,INVESTMENT_FRAUD,Kolkata,West Bengal,16537.0,50288,0
CASE_000504,CROSS_BORDER,ROMANCE_FRAUD,Kolkata,West Bengal,84829.63,18904,0
CASE_000505,MULTI_HOP,JOB_FRAUD,Hyderabad,Telangana,65467.77,67976,0
CASE_000506,DIGITAL_ASSET,DIGITAL_ARREST,Hyderabad,Telangana,54301.06,242307,0
CASE_000507,MULTI_HOP,ROMANCE_FRAUD,Mumbai,Maharashtra,462488.58,98750,0
CASE_000508,DIGITAL_ASSET,ROMANCE_FRAUD,Delhi,Delhi,151137.78,143518,0
CASE_000509,MULTI_HOP,INVESTMENT_FRAUD,Hyderabad,Telangana,91991.1,102654,0
CASE_000510,MULTI_HOP,DIGITAL_ARREST,Nashik,Maharashtra,69719.49,243077,0
CASE_000511,MULTI_HOP,ROMANCE_FRAUD,Delhi,Delhi,55868.67,65262,0
CASE_000512,FAN_OUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,80052.08,82852,0
CASE_000513,DIRECT_CASHOUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,5983.48,230062,0
CASE_000514,MULTI_HOP,ROMANCE_FRAUD,Kolkata,West Bengal,257977.28,168711,0
CASE_000515,CROSS_STATE,REMOTE_ACCESS,Mumbai,Maharashtra,247543.42,156303,0
CASE_000516,FAN_OUT,JOB_FRAUD,Ahmedabad,Gujarat,22553.61,56225,0
CASE_000517,MULTI_HOP,DIGITAL_ARREST,Pune,Maharashtra,160831.32,60977,0
CASE_000518,CROSS_STATE,REMOTE_ACCESS,Nagpur,Maharashtra,44022.55,149652,0
CASE_000519,MULTI_HOP,REMOTE_ACCESS,Ahmedabad,Gujarat,42316.96,194,0
CASE_000520,DIRECT_CASHOUT,ROMANCE_FRAUD,Bengaluru,Karnataka,52959.7,44959,0
CASE_000521,ADAPTIVE,PHISHING,Nagpur,Maharashtra,15944.23,48550,1
CASE_000522,CROSS_STATE,INVESTMENT_FRAUD,Nagpur,Maharashtra,59121.22,53748,0
CASE_000523,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,61534.02,67625,0
CASE_000524,CROSS_STATE,DIGITAL_ARREST,Hyderabad,Telangana,15962.79,33042,0
CASE_000525,CROSS_BORDER,PHISHING,Mumbai,Maharashtra,844602.22,249532,0
CASE_000526,FAN_OUT,DIGITAL_ARREST,Delhi,Delhi,58267.64,218789,0
CASE_000527,DIRECT_CASHOUT,REMOTE_ACCESS,Pune,Maharashtra,32633.98,135843,0
CASE_000528,FAN_IN,INVESTMENT_FRAUD,Pune,Maharashtra,121301.54,102565,0
CASE_000529,DIRECT_CASHOUT,UPI_FRAUD,Bengaluru,Karnataka,9895.64,180068,0
CASE_000530,FAN_OUT,JOB_FRAUD,Hyderabad,Telangana,218856.65,69265,0
CASE_000531,ADAPTIVE,UPI_FRAUD,Chennai,Tamil Nadu,72111.9,72771,1
CASE_000532,CROSS_BORDER,INVESTMENT_FRAUD,Delhi,Delhi,17125.69,245129,0
CASE_000533,FAN_OUT,JOB_FRAUD,Bengaluru,Karnataka,31666.77,15407,0
CASE_000534,DIRECT_CASHOUT,INVESTMENT_FRAUD,Delhi,Delhi,68884.39,11445,0
CASE_000535,DIRECT_CASHOUT,DIGITAL_ARREST,Pune,Maharashtra,30107.93,216650,0
CASE_000536,ADAPTIVE,JOB_FRAUD,Nagpur,Maharashtra,142890.26,138549,1
CASE_000537,FAN_OUT,ROMANCE_FRAUD,Pune,Maharashtra,31994.09,109203,0
CASE_000538,CROSS_BORDER,JOB_FRAUD,Mumbai,Maharashtra,70392.72,198085,0
CASE_000539,ADAPTIVE,JOB_FRAUD,Bengaluru,Karnataka,45395.76,5748,1
CASE_000540,DIRECT_CASHOUT,UPI_FRAUD,Hyderabad,Telangana,49733.74,118149,0
CASE_000541,DIGITAL_ASSET,DIGITAL_ARREST,Bengaluru,Karnataka,163774.7,22309,0
CASE_000542,FAN_IN,ROMANCE_FRAUD,Nagpur,Maharashtra,49692.39,21050,0
CASE_000543,DIRECT_CASHOUT,PHISHING,Ahmedabad,Gujarat,216815.31,37215,0
CASE_000544,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,51360.45,244914,0
CASE_000545,FAN_OUT,UPI_FRAUD,Mumbai,Maharashtra,82348.21,99940,0
CASE_000546,CROSS_BORDER,JOB_FRAUD,Bengaluru,Karnataka,25493.93,158401,0
CASE_000547,ADAPTIVE,INVESTMENT_FRAUD,Bengaluru,Karnataka,50727.36,44456,1
CASE_000548,ADAPTIVE,ROMANCE_FRAUD,Nagpur,Maharashtra,34216.46,168711,1
CASE_000549,MULTI_HOP,REMOTE_ACCESS,Ahmedabad,Gujarat,8154.65,194965,0
CASE_000550,MULTI_HOP,REMOTE_ACCESS,Hyderabad,Telangana,220487.21,88663,0
CASE_000551,ADAPTIVE,DIGITAL_ARREST,Hyderabad,Telangana,337703.14,206238,1
CASE_000552,DIRECT_CASHOUT,ROMANCE_FRAUD,Bengaluru,Karnataka,302357.57,78659,0
CASE_000553,DIGITAL_ASSET,UPI_FRAUD,Ahmedabad,Gujarat,180736.25,57476,0
