case_id,split
CASE_008981,train
CASE_009191,train
CASE_003055,train
CASE_009218,train
CASE_008976,train
CASE_004267,train
CASE_005919,train
CASE_008363,train
CASE_003388,train
CASE_005669,train
CASE_009977,train
CASE_007342,train
CASE_003353,train
CASE_004144,train
CASE_003460,train
CASE_003316,train
CASE_001541,train
CASE_005489,train
CASE_001381,train
CASE_008554,train
CASE_006985,train
CASE_006660,train
CASE_004601,train
CASE_007949,train
CASE_007114,train
CASE_006084,train
CASE_007145,train
CASE_004799,train
CASE_002487,train
CASE_002221,train
CASE_008913,train
CASE_006913,train
CASE_004949,train
CASE_005350,train
CASE_007858,train
CASE_001425,train
CASE_009774,train
CASE_004856,train
CASE_001501,train
CASE_009877,train
CASE_004468,train
CASE_005784,train
CASE_000899,train
CASE_007976,train
CASE_002578,train
CASE_008453,train
CASE_000597,train
CASE_000392,train
CASE_005529,train
CASE_001009,train
CASE_005066,train
CASE_006145,train
CASE_007031,train
CASE_004636,train
CASE_008405,train
CASE_000893,train
CASE_000442,train
CASE_000844,train
CASE_001912,train
CASE_005821,train
CASE_007790,train
CASE_009766,train
CASE_001585,train
CASE_005760,train
CASE_005211,train
CASE_001829,train
CASE_003865,train
CASE_005828,train
CASE_002448,train
CASE_009974,train
CASE_008884,train
CASE_007849,train
CASE_006252,train
CASE_003942,train
CASE_002847,train
CASE_006502,train
CASE_008255,train
CASE_007979,train
CASE_008855,train
CASE_006560,train
CASE_006520,train
CASE_007362,train
CASE_004183,train
CASE_000012,train
CASE_002406,train
CASE_001908,train
CASE_007530,train
CASE_005166,train
CASE_000923,train
CASE_006248,train
CASE_006481,train
CASE_005551,train
CASE_004097,train
CASE_001778,train
CASE_006040,train
CASE_009246,train
CASE_004172,train
CASE_001317,train
CASE_009329,train
CASE_008403,train
CASE_004703,train
CASE_004944,train
CASE_001063,train
CASE_006539,train
CASE_003987,train
CASE_006618,train
CASE_007320,train
CASE_005247,train
CASE_009022,train
CASE_007462,train
CASE_005156,train
CASE_008852,train
CASE_002537,train
CASE_003840,train
CASE_007599,train
CASE_002382,train
CASE_004760,train
CASE_004274,train
CASE_001051,train
CASE_002754,train
CASE_009889,train
CASE_001496,train
CASE_007346,train
CASE_006227,train
CASE_006698,train
CASE_000423,train
CASE_003416,train
CASE_000139,train
CASE_005030,train
CASE_009148,train
CASE_009260,train
CASE_006901,train
CASE_009062,train
CASE_009055,train
CASE_006801,train
CASE_003830,train
CASE_005818,train
CASE_006166,train
CASE_007554,train
CASE_003696,train
CASE_003684,train
CASE_003906,train
CASE_003302,train
CASE_006598,train
CASE_008345,train
CASE_006545,train
CASE_003095,train
CASE_002815,train
CASE_006345,train
CASE_009289,train
CASE_003374,train
CASE_005302,train
CASE_007842,train
CASE_005923,train
CASE_006511,train
CASE_000848,train
CASE_000744,train
CASE_009703,train
CASE_002408,train
CASE_007780,train
CASE_002281,train
CASE_004302,train
CASE_004271,train
CASE_003613,train
CASE_009698,train
CASE_007946,train
CASE_005969,train
CASE_006592,train
CASE_004965,train
CASE_003771,train
CASE_004114,train
CASE_007774,train
CASE_001392,train
CASE_003116,train
CASE_009107,train
CASE_008305,train
CASE_003529,train
CASE_008662,train
CASE_003450,train
CASE_006219,train
CASE_004607,train
CASE_002737,train
CASE_009841,train
CASE_004086,train
CASE_008436,train
CASE_005596,train
CASE_002451,train
CASE_007353,train
CASE_004919,train
CASE_006661,train
CASE_009911,train
CASE_003146,train
CASE_004081,train
CASE_001512,train
CASE_006495,train
CASE_000444,train
CASE_008274,train
CASE_005762,train
CASE_008090,train
CASE_008266,train
CASE_003439,train
CASE_004875,train
CASE_004200,train
CASE_000223,train
CASE_002675,train
CASE_003378,train
CASE_009467,train
CASE_005615,train
CASE_001845,train
CASE_002495,train
CASE_008463,train
CASE_002106,train
CASE_005343,train
CASE_007215,train
CASE_002432,train
CASE_003148,train
CASE_004908,train
CASE_005960,train
CASE_006541,train
CASE_008354,train
CASE_000664,train
CASE_006398,train
CASE_000579,train
CASE_007558,train
CASE_001226,train
CASE_004372,train
CASE_005728,train
CASE_003605,train
CASE_004470,train
CASE_009932,train
CASE_000401,train
CASE_005565,train
CASE_003025,train
CASE_001385,train
CASE_004179,train
CASE_004666,train
CASE_001247,train
CASE_000960,train
CASE_004257,train
CASE_000792,train
CASE_001871,train
CASE_008906,train
CASE_005843,train
CASE_002580,train
CASE_000227,train
CASE_003915,train
CASE_002864,train
CASE_004050,train
CASE_009057,train
CASE_004791,train
CASE_004479,train
CASE_004519,train
CASE_003743,train
CASE_001753,train
CASE_005699,train
CASE_007457,train
CASE_000177,train
CASE_000613,train
CASE_000321,train
CASE_005702,train
CASE_005693,train
CASE_005807,train
CASE_005137,train
CASE_007265,train
CASE_005002,train
CASE_000932,train
CASE_004634,train
CASE_003426,train
CASE_008105,train
CASE_006022,train
CASE_006558,train
CASE_002773,train
CASE_009012,train
CASE_006024,train
CASE_005882,train
CASE_009429,train
CASE_009472,train
CASE_006365,train
CASE_001581,train
CASE_003750,train
CASE_004639,train
CASE_004992,train
CASE_000054,train
CASE_003257,train
CASE_006651,train
CASE_006954,train
CASE_009203,train
CASE_001208,train
CASE_008639,train
CASE_008036,train
CASE_008659,train
CASE_002907,train
CASE_008563,train
CASE_003674,train
CASE_007490,train
CASE_006731,train
CASE_003620,train
CASE_005207,train
CASE_005665,train
CASE_006393,train
CASE_006277,train
CASE_004681,train
CASE_005670,train
CASE_004693,train
CASE_006045,train
CASE_004219,train
CASE_002527,train
CASE_000415,train
CASE_004012,train
CASE_009482,train
CASE_001049,train
CASE_004810,train
CASE_000573,train
CASE_002093,train
CASE_001562,train
CASE_006729,train
CASE_009099,train
CASE_006675,train
CASE_007998,train
CASE_001156,train
CASE_000213,train
CASE_000522,train
CASE_009294,train
CASE_009667,train
CASE_006526,train
CASE_000332,train
CASE_008525,train
CASE_003543,train
CASE_007325,train
CASE_009122,train
CASE_007409,train
CASE_007749,train
CASE_000073,train
CASE_003096,train
CASE_000637,train
CASE_002467,train
CASE_007414,train
CASE_001078,train
CASE_004253,train
CASE_006955,train
CASE_007267,train
CASE_006362,train
CASE_000628,train
CASE_006104,train
CASE_000667,train
CASE_000049,train
CASE_001844,train
CASE_003384,train
CASE_001985,train
CASE_003667,train
CASE_005362,train
CASE_003558,train
CASE_005688,train
CASE_001154,train
CASE_008384,train
CASE_008740,train
CASE_004708,train
CASE_006394,train
CASE_000095,train
CASE_008459,train
CASE_007475,train
CASE_002579,train
CASE_004969,train
CASE_004697,train
CASE_002223,train
CASE_004498,train
CASE_006951,train
CASE_000894,train
CASE_008460,train
CASE_002187,train
CASE_005025,train
CASE_009561,train
CASE_006666,train
CASE_005980,train
CASE_008438,train
CASE_002563,train
CASE_002136,train
CASE_002857,train
CASE_006316,train
CASE_008367,train
CASE_000836,train
CASE_001301,train
CASE_003575,train
CASE_005802,train
CASE_003299,train
CASE_007438,train
CASE_000996,train
CASE_000108,train
CASE_001013,train
CASE_003546,train
CASE_008289,train
CASE_004349,train
CASE_009315,train
CASE_009418,train
CASE_002104,train
CASE_002751,train
CASE_005360,train
CASE_002921,train
CASE_009348,train
CASE_006740,train
CASE_002425,train
CASE_006882,train
CASE_001349,train
CASE_004725,train
CASE_003795,train
CASE_005290,train
CASE_003905,train
CASE_004905,train
CASE_000566,train
CASE_006684,train
CASE_000161,train
CASE_006711,train
CASE_009817,train
CASE_009193,train
CASE_008139,train
CASE_007931,train
CASE_002985,train
CASE_009555,train
CASE_000550,train
CASE_006006,train
CASE_009973,train
CASE_003473,train
CASE_009533,train
CASE_005236,train
CASE_000058,train
CASE_009720,train
CASE_002863,train
CASE_006163,train
CASE_001711,train
CASE_005967,train
CASE_004463,train
CASE_003661,train
CASE_006607,train
CASE_005447,train
CASE_002132,train
CASE_009478,train
CASE_001185,train
CASE_000900,train
CASE_007649,train
CASE_008187,train
CASE_009559,train
CASE_004573,train
CASE_006779,train
CASE_004571,train
CASE_000421,train
CASE_006613,train
CASE_008426,train
CASE_008738,train
CASE_009421,train
CASE_004187,train
CASE_002206,train
CASE_003121,train
CASE_006356,train
CASE_004883,train
CASE_001670,train
CASE_001046,train
CASE_004631,train
CASE_002948,train
CASE_004887,train
CASE_007447,train
CASE_005356,train
CASE_000282,train
CASE_001155,train
CASE_003251,train
CASE_006048,train
CASE_009990,train
CASE_000340,train
CASE_007504,train
CASE_002283,train
CASE_007460,train
CASE_000766,train
CASE_006907,train
CASE_008679,train
CASE_000592,train
CASE_003900,train
CASE_001108,train
CASE_004657,train
CASE_004753,train
CASE_004922,train
CASE_003929,train
CASE_000928,train
CASE_008140,train
CASE_005455,train
CASE_008552,train
CASE_003205,train
CASE_004082,train
CASE_009580,train
CASE_003163,train
CASE_003946,train
CASE_008561,train
CASE_006131,train
CASE_008483,train
CASE_002564,train
CASE_009601,train
CASE_006485,train
CASE_003079,train
CASE_002235,train
CASE_008320,train
CASE_003202,train
CASE_009391,train
CASE_004952,train
CASE_007942,train
CASE_005993,train
CASE_004075,train
CASE_004104,train
CASE_009108,train
CASE_005038,train
CASE_002008,train
CASE_009462,train
CASE_000875,train
CASE_008894,train
CASE_002867,train
CASE_007744,train
CASE_007478,train
CASE_008253,train
CASE_005288,train
CASE_007010,train
CASE_006826,train
CASE_001451,train
CASE_007578,train
CASE_009572,train
CASE_007792,train
CASE_002095,train
CASE_003166,train
CASE_001621,train
CASE_009554,train
CASE_005935,train
CASE_002635,train
CASE_000061,train
CASE_004139,train
CASE_006697,train
CASE_000905,train
CASE_002601,train
CASE_000682,train
CASE_004246,train
CASE_004918,train
CASE_005480,train
CASE_003456,train
CASE_003309,train
CASE_001302,train
CASE_006482,train
CASE_000359,train
CASE_002282,train
CASE_005975,train
CASE_003845,train
CASE_005985,train
CASE_008600,train
CASE_002844,train
CASE_005852,train
CASE_006676,train
CASE_005376,train
CASE_004359,train
CASE_007722,train
CASE_009651,train
CASE_009349,train
CASE_000240,train
CASE_001180,train
CASE_005124,train
CASE_004357,train
CASE_004811,train
CASE_006042,train
CASE_005507,train
CASE_006473,train
CASE_004990,train
CASE_001463,train
CASE_006046,train
CASE_004655,train
CASE_009237,train
CASE_001054,train
CASE_008218,train
CASE_008735,train
CASE_004593,train
CASE_005069,train
CASE_000239,train
CASE_007532,train
CASE_007918,train
CASE_003349,train
CASE_007070,train
CASE_006823,train
CASE_005352,train
CASE_005711,train
CASE_009910,train
CASE_002573,train
CASE_004982,train
CASE_004055,train
CASE_007799,train
CASE_006268,train
CASE_009798,train
CASE_006372,train
CASE_004344,train
CASE_002517,train
CASE_007120,train
CASE_005816,train
CASE_000827,train
CASE_002207,train
CASE_006810,train
CASE_003556,train
CASE_005445,train
CASE_007874,train
CASE_009897,train
CASE_008492,train
CASE_003872,train
CASE_002302,train
CASE_008899,train
CASE_004888,train
CASE_005354,train
CASE_005912,train
CASE_008249,train
CASE_007405,train
CASE_005710,train
CASE_000181,train
CASE_006528,train
CASE_001419,train
CASE_006518,train
CASE_009407,train
CASE_003713,train
CASE_005512,train
CASE_004942,train
CASE_006863,train
CASE_000026,train
CASE_006492,train
CASE_004346,train
CASE_006785,train
CASE_003652,train
CASE_007800,train
CASE_005632,train
CASE_003685,train
CASE_000555,train
CASE_005221,train
CASE_008551,train
CASE_009010,train
CASE_002428,train
CASE_002725,train
CASE_002681,train
CASE_009504,train
CASE_007910,train
CASE_005873,train
CASE_001233,train
CASE_007113,train
CASE_002651,train
CASE_008358,train
CASE_004204,train
CASE_006633,train
CASE_009064,train
CASE_004556,train
CASE_007443,train
CASE_007318,train
CASE_002085,train
CASE_000106,train
CASE_000767,train
CASE_001524,train
CASE_009114,train
CASE_009495,train
CASE_004516,train
CASE_002303,train
CASE_002920,train
CASE_005254,train
CASE_006542,train
CASE_006421,train
CASE_009611,train
CASE_006771,train
CASE_000810,train
CASE_009304,train
CASE_005131,train
CASE_003070,train
CASE_007666,train
CASE_009660,train
CASE_007051,train
CASE_001023,train
CASE_004935,train
CASE_004672,train
CASE_009859,train
CASE_007396,train
CASE_008681,train
CASE_005575,train
CASE_001487,train
CASE_004480,train
CASE_002581,train
CASE_002597,train
CASE_005126,train
CASE_008072,train
CASE_009470,train
CASE_003216,train
CASE_000338,train
CASE_004976,train
CASE_004243,train
CASE_006990,train
CASE_002827,train
CASE_002702,train
CASE_008407,train
CASE_007788,train
CASE_003365,train
CASE_007129,train
CASE_007729,train
CASE_000924,train
CASE_004551,train
CASE_000712,train
CASE_007553,train
CASE_007316,train
CASE_005984,train
CASE_001945,train
CASE_000785,train
CASE_005950,train
CASE_001028,train
CASE_006169,train
CASE_002715,train
CASE_002558,train
CASE_001736,train
CASE_004608,train
CASE_005539,train
CASE_000751,train
CASE_004461,train
CASE_001089,train
CASE_000396,train
CASE_007398,train
CASE_005863,train
CASE_004034,train
CASE_000657,train
CASE_005594,train
CASE_000154,train
CASE_003869,train
CASE_002202,train
CASE_004493,train
CASE_009212,train
CASE_000572,train
CASE_008776,train
CASE_003145,train
CASE_004039,train
CASE_004383,train
CASE_001739,train
CASE_003124,train
CASE_007088,train
CASE_006005,train
CASE_009861,train
CASE_005593,train
CASE_004008,train
CASE_002929,train
CASE_006573,train
CASE_006521,train
CASE_003431,train
CASE_003489,train
CASE_008565,train
CASE_005200,train
CASE_006378,train
CASE_001522,train
CASE_001250,train
CASE_008171,train
CASE_007313,train
CASE_003187,train
CASE_001716,train
CASE_008445,train
CASE_000245,train
CASE_003860,train
CASE_009161,train
CASE_002617,train
CASE_004880,train
CASE_006238,train
CASE_008200,train
CASE_005684,train
CASE_004671,train
CASE_004777,train
CASE_005018,train
CASE_003812,train
CASE_007876,train
CASE_008216,train
CASE_001130,train
CASE_007563,train
CASE_005662,train
CASE_000281,train
CASE_004283,train
CASE_006994,train
CASE_001780,train
CASE_009267,train
CASE_001696,train
CASE_008595,train
CASE_009217,train
CASE_005407,train
CASE_004554,train
CASE_001513,train
CASE_001386,train
CASE_009576,train
CASE_005891,train
CASE_007936,train
CASE_004304,train
CASE_001660,train
CASE_001534,train
CASE_005647,train
CASE_005050,train
CASE_001738,train
CASE_004318,train
CASE_001277,train
CASE_009516,train
CASE_008990,train
CASE_008151,train
CASE_009909,train
CASE_001933,train
CASE_007642,train
CASE_007003,train
CASE_000244,train
CASE_005754,train
CASE_004448,train
CASE_004588,train
CASE_001058,train
CASE_001052,train
CASE_009398,train
CASE_002726,train
CASE_000331,train
CASE_007968,train
CASE_001190,train
CASE_008095,train
CASE_006641,train
CASE_007417,train
CASE_009437,train
CASE_006694,train
CASE_007002,train
CASE_008953,train
CASE_005147,train
CASE_000500,train
CASE_005007,train
CASE_005780,train
CASE_001096,train
CASE_002763,train
CASE_001423,train
CASE_005318,train
CASE_000143,train
CASE_004045,train
CASE_000287,train
CASE_008022,train
CASE_003992,train
CASE_003741,train
CASE_001637,train
CASE_000082,train
CASE_000041,train
CASE_006310,train
CASE_002951,train
CASE_002044,train
CASE_005890,train
CASE_006416,train
CASE_007721,train
CASE_009230,train
CASE_002840,train
CASE_007430,train
CASE_007531,train
CASE_007122,train
CASE_003414,train
CASE_001658,train
CASE_000038,train
CASE_007593,train
CASE_007464,train
CASE_005505,train
CASE_006860,train
CASE_005185,train
CASE_007085,train
CASE_007520,train
CASE_000446,train
CASE_000324,train
CASE_008130,train
CASE_006576,train
CASE_009387,train
CASE_004563,train
CASE_002034,train
CASE_009553,train
CASE_008665,train
CASE_008162,train
CASE_004391,train
CASE_008456,train
CASE_001082,train
CASE_008652,train
CASE_001814,train
CASE_001357,train
CASE_008708,train
CASE_007654,train
CASE_003902,train
CASE_003482,train
CASE_008421,train
CASE_000783,train
CASE_009085,train
CASE_002091,train
CASE_003878,train
CASE_001429,train
CASE_002134,train
CASE_001057,train
CASE_006114,train
CASE_001995,train
CASE_009913,train
CASE_008268,train
CASE_001095,train
CASE_007264,train
CASE_007484,train
CASE_007748,train
CASE_004974,train
CASE_007947,train
CASE_004122,train
CASE_001079,train
CASE_009332,train
CASE_006979,train
CASE_003243,train
CASE_007327,train
CASE_004945,train
CASE_002926,train
CASE_005224,train
CASE_007269,train
CASE_009659,train
CASE_000045,train
CASE_008691,train
CASE_003913,train
CASE_009701,train
CASE_004852,train
CASE_001015,train
CASE_002685,train
CASE_004037,train
CASE_002507,train
CASE_007347,train
CASE_003289,train
CASE_007845,train
CASE_000523,train
CASE_002192,train
CASE_000099,train
CASE_009807,train
CASE_009359,train
CASE_005282,train
CASE_002239,train
CASE_009968,train
CASE_001661,train
CASE_005716,train
CASE_001545,train
CASE_008954,train
CASE_007249,train
CASE_005052,train
CASE_001337,train
CASE_001362,train
CASE_001610,train
CASE_001145,train
CASE_005047,train
CASE_008936,train
CASE_000469,train
CASE_004201,train
CASE_000835,train
CASE_005803,train
CASE_006231,train
CASE_001587,train
CASE_007110,train
CASE_006950,train
CASE_002175,train
CASE_008370,train
CASE_008451,train
