atm_id,bank_id,city,state,latitude,longitude,baseline_daily_txn_volume,operating_24x7,synthetic_risk_zone
ATM_000331,BANK_13,Mumbai,Maharashtra,19.062363,72.863149,216,1,3
ATM_000332,BANK_02,Hyderabad,Telangana,17.405722,78.488307,642,1,73
ATM_000333,BANK_07,Bengaluru,Karnataka,13.009093,77.60814,1233,0,16
ATM_000334,BANK_14,Nagpur,Maharashtra,21.130169,79.097621,967,1,11
ATM_000335,BANK_05,Delhi,Delhi,28.561743,77.219022,1386,1,99
ATM_000336,BANK_05,Mumbai,Maharashtra,19.056742,72.859333,298,0,1
ATM_000337,BANK_02,Ahmedabad,Gujarat,23.025093,72.616359,568,1,50
ATM_000338,BANK_11,Chennai,Tamil Nadu,13.065517,80.237435,767,1,92
ATM_000339,BANK_04,Nagpur,Maharashtra,21.140426,79.02916,214,1,14
ATM_000340,BANK_09,Delhi,Delhi,28.642622,77.24028,146,0,89
ATM_000341,BANK_12,Nagpur,Maharashtra,21.179602,79.072559,1506,1,50
ATM_000342,BANK_08,Delhi,Delhi,28.599173,77.28925,479,1,10
ATM_000343,BANK_09,Nagpur,Maharashtra,21.183628,79.122646,906,0,86
ATM_000344,BANK_11,Mumbai,Maharashtra,19.155336,72.948033,1120,1,19
ATM_000345,BANK_01,Mumbai,Maharashtra,19.070859,72.836406,1074,1,64
ATM_000346,BANK_06,Mumbai,Maharashtra,19.101552,72.85517,98,1,35
ATM_000347,BANK_10,Chennai,Tamil Nadu,13.136563,80.31498,1263,0,9
ATM_000348,BANK_13,Kolkata,West Bengal,22.572939,88.33601,1458,0,21
ATM_000349,BANK_01,Ahmedabad,Gujarat,23.026026,72.582271,1218,1,86
ATM_000350,BANK_06,Bengaluru,Karnataka,12.988685,77.528982,191,0,3
ATM_000351,BANK_02,Nagpur,Maharashtra,21.18147,79.118094,1092,1,72
ATM_000352,BANK_10,Mumbai,Maharashtra,19.039458,72.839015,1577,0,80
ATM_000353,BANK_03,Hyderabad,Telangana,17.385771,78.505175,713,1,8
ATM_000354,BANK_02,Ahmedabad,Gujarat,23.037534,72.53798,748,1,15
ATM_000355,BANK_12,Mumbai,Maharashtra,19.017614,72.862458,1614,0,93
ATM_000356,BANK_08,Chennai,Tamil Nadu,13.095111,80.246126,439,1,77
ATM_000357,BANK_10,Pune,Maharashtra,18.52307,73.848236,331,1,36
ATM_000358,BANK_15,Delhi,Delhi,28.635108,77.208468,708,1,47
ATM_000359,BANK_01,Hyderabad,Telangana,17.44664,78.464885,1719,1,35
ATM_000360,BANK_10,Delhi,Delhi,28.540285,77.168661,1759,1,32
ATM_000361,BANK_07,Chennai,Tamil Nadu,13.092306,80.285054,1471,0,18
ATM_000362,BANK_06,Kolkata,West Bengal,22.591984,88.314931,787,0,23
ATM_000363,BANK_13,Ahmedabad,Gujarat,23.006218,72.563221,1574,1,49
ATM_000364,BANK_04,Chennai,Tamil Nadu,13.128121,80.289555,759,1,28
ATM_000365,BANK_13,Pune,Maharashtra,18.55244,73.859636,1588,0,99
ATM_000366,BANK_02,Bengaluru,Karnataka,12.968531,77.622262,534,1,34
ATM_000367,BANK_07,Chennai,Tamil Nadu,13.137732,80.286811,1725,1,25
ATM_000368,BANK_11,Mumbai,Maharashtra,19.082977,72.865305,1219,0,70
ATM_000369,BANK_03,Kolkata,West Bengal,22.633083,88.399555,1345,0,81
ATM_000370,BANK_05,Delhi,Delhi,28.616169,77.21652,421,1,88
ATM_000371,BANK_09,Nagpur,Maharashtra,21.120078,79.126955,892,1,97
ATM_000372,BANK_14,Pune,Maharashtra,18.520038,73.878892,1293,1,12
ATM_000373,BANK_01,Ahmedabad,Gujarat,23.05823,72.620198,503,0,90
ATM_000374,BANK_10,Ahmedabad,Gujarat,23.030099,72.579944,969,1,57
ATM_000375,BANK_05,Mumbai,Maharashtra,19.05319,72.856349,269,1,100
ATM_000376,BANK_07,Bengaluru,Karnataka,13.008591,77.573749,1446,1,37
ATM_000377,BANK_11,Pune,Maharashtra,18.477482,73.89495,1714,0,59
ATM_000378,BANK_09,Hyderabad,Telangana,17.304961,78.478499,1715,1,81
ATM_000379,BANK_11,Mumbai,Maharashtra,19.044439,72.861935,1026,0,45
ATM_000380,BANK_11,Pune,Maharashtra,18.511623,73.888667,1737,1,78
ATM_000381,BANK_10,Mumbai,Maharashtra,19.11556,72.849301,594,1,100
ATM_000382,BANK_02,Nagpur,Maharashtra,21.156054,79.010914,372,1,2
ATM_000383,BANK_01,Pune,Maharashtra,18.464715,73.852925,1443,0,22
ATM_000384,BANK_08,Mumbai,Maharashtra,19.005298,72.786499,1290,1,76
ATM_000385,BANK_02,Nashik,Maharashtra,20.021008,73.814946,502,1,46
ATM_000386,BANK_02,Ahmedabad,Gujarat,23.035554,72.527131,898,1,61
ATM_000387,BANK_07,Bengaluru,Karnataka,12.955918,77.560625,1506,1,28
ATM_000388,BANK_11,Kolkata,West Bengal,22.514459,88.294449,1731,1,69
ATM_000389,BANK_14,Hyderabad,Telangana,17.328116,78.531752,283,0,56
ATM_000390,BANK_08,Delhi,Delhi,28.643245,77.170196,1700,0,45
ATM_000391,BANK_09,Chennai,Tamil Nadu,13.051118,80.234361,1587,1,87
ATM_000392,BANK_08,Hyderabad,Telangana,17.412154,78.40142,1125,1,55
ATM_000393,BANK_14,Pune,Maharashtra,18.494293,73.864395,1394,0,45
ATM_000394,BANK_06,Nashik,Maharashtra,19.998333,73.815996,1398,0,62
ATM_000395,BANK_06,Nagpur,Maharashtra,21.148223,79.128417,500,1,78
ATM_000396,BANK_12,Nashik,Maharashtra,20.029672,73.789768,1423,0,71
ATM_000397,BANK_02,Delhi,Delhi,28.578906,77.245744,1799,1,35
ATM_000398,BANK_10,Nagpur,Maharashtra,21.184403,79.059167,1020,0,3
ATM_000399,BANK_04,Ahmedabad,Gujarat,23.035647,72.577054,1189,1,86
ATM_000400,BANK_03,Ahmedabad,Gujarat,22.96461,72.612692,1012,0,19
ATM_000401,BANK_08,Hyderabad,Telangana,17.388661,78.471221,1588,1,67
ATM_000402,BANK_15,Bengaluru,Karnataka,12.965357,77.581233,458,1,41
ATM_000403,BANK_14,Delhi,Delhi,28.627882,77.238973,379,1,82
ATM_000404,BANK_09,Kolkata,West Bengal,22.629534,88.383358,1203,1,77
ATM_000405,BANK_13,Hyderabad,Telangana,17.354762,78.40907,838,1,80
ATM_000406,BANK_10,Nagpur,Maharashtra,21.067474,79.107762,739,1,68
ATM_000407,BANK_02,Nashik,Maharashtra,19.994471,73.77704,1425,1,10
ATM_000408,BANK_06,Nagpur,Maharashtra,21.237903,79.05209,1028,1,80
ATM_000409,BANK_06,Nagpur,Maharashtra,21.159609,79.02026,966,0,48
ATM_000410,BANK_10,Delhi,Delhi,28.648542,77.305262,1210,1,15
ATM_000411,BANK_12,Ahmedabad,Gujarat,22.972287,72.526793,918,0,72
ATM_000412,BANK_14,Bengaluru,Karnataka,12.956598,77.62963,976,1,44
ATM_000413,BANK_05,Kolkata,West Bengal,22.554184,88.429,302,1,10
ATM_000414,BANK_12,Mumbai,Maharashtra,19.121704,72.886154,442,1,87
ATM_000415,BANK_10,Hyderabad,Telangana,17.316529,78.454063,1514,1,48
ATM_000416,BANK_02,Nagpur,Maharashtra,21.105386,79.10865,1786,1,61
ATM_000417,BANK_02,Bengaluru,Karnataka,12.919886,77.659129,1237,0,91
ATM_000418,BANK_09,Hyderabad,Telangana,17.408545,78.487671,1579,0,94
ATM_000419,BANK_05,Chennai,Tamil Nadu,13.133872,80.382703,403,1,68
ATM_000420,BANK_11,Delhi,Delhi,28.642586,77.258715,405,1,15
ATM_000421,BANK_11,Kolkata,West Bengal,22.549763,88.440709,308,1,84
ATM_000422,BANK_15,Ahmedabad,Gujarat,23.048547,72.501217,1659,1,72
ATM_000423,BANK_11,Nashik,Maharashtra,19.919992,73.755018,1577,1,83
ATM_000424,BANK_01,Kolkata,West Bengal,22.507115,88.370173,466,0,14
ATM_000425,BANK_07,Mumbai,Maharashtra,19.207484,72.872417,1552,1,43
ATM_000426,BANK_08,Pune,Maharashtra,18.42245,73.889022,1032,0,31
ATM_000427,BANK_02,Nashik,Maharashtra,19.99219,73.770373,880,0,32
ATM_000428,BANK_10,Hyderabad,Telangana,17.289085,78.387388,607,0,31
ATM_000429,BANK_08,Ahmedabad,Gujarat,22.91569,72.589293,221,1,85
ATM_000430,BANK_07,Chennai,Tamil Nadu,13.106044,80.292557,256,1,84
ATM_000431,BANK_10,Ahmedabad,Gujarat,23.047344,72.580897,1760,1,99
ATM_000432,BANK_03,Hyderabad,Telangana,17.433343,78.534365,422,1,50
ATM_000433,BANK_07,Ahmedabad,Gujarat,23.121728,72.560223,1758,0,71
ATM_000434,BANK_06,Mumbai,Maharashtra,19.117451,72.876414,1729,1,17
ATM_000435,BANK_10,Nashik,Maharashtra,19.974591,73.728823,663,1,82
ATM_000436,BANK_13,Hyderabad,Telangana,17.350338,78.464031,208,1,69
ATM_000437,BANK_08,Bengaluru,Karnataka,12.972575,77.639088,1513,1,78
ATM_000438,BANK_12,Nashik,Maharashtra,19.969698,73.763137,1670,1,54
ATM_000439,BANK_06,Mumbai,Maharashtra,19.097811,72.870307,1407,0,93
ATM_000440,BANK_11,Nashik,Maharashtra,20.009312,73.775946,1002,0,22
ATM_000441,BANK_12,Pune,Maharashtra,18.495315,73.868186,1240,0,11
ATM_000442,BANK_10,Bengaluru,Karnataka,13.001842,77.683149,292,1,52
ATM_000443,BANK_11,Mumbai,Maharashtra,19.118456,72.84795,1630,1,16
ATM_000444,BANK_03,Ahmedabad,Gujarat,23.006307,72.582042,701,0,64
ATM_000445,BANK_13,Bengaluru,Karnataka,13.029976,77.609506,223,1,11
ATM_000446,BANK_15,Mumbai,Maharashtra,19.107295,72.805616,1073,1,45
ATM_000447,BANK_03,Nagpur,Maharashtra,21.145946,79.109147,1745,1,1
ATM_000448,BANK_12,Nashik,Maharashtra,19.970961,73.77139,1603,0,40
ATM_000449,BANK_01,Mumbai,Maharashtra,19.049321,72.881328,1753,1,76
ATM_000450,BANK_15,Mumbai,Maharashtra,19.100698,72.829375,1292,1,75
ATM_000451,BANK_13,Hyderabad,Telangana,17.395273,78.473847,656,0,39
ATM_000452,BANK_12,Ahmedabad,Gujarat,22.990483,72.585065,1719,1,92
ATM_000453,BANK_13,Hyderabad,Telangana,17.477573,78.490529,1523,1,23
ATM_000454,BANK_08,Mumbai,Maharashtra,19.057704,72.899564,482,1,11
ATM_000455,BANK_14,Kolkata,West Bengal,22.609862,88.314205,623,1,52
ATM_000456,BANK_05,Pune,Maharashtra,18.535725,73.815178,777,1,88
ATM_000457,BANK_03,Hyderabad,Telangana,17.422235,78.472431,567,1,52
ATM_000458,BANK_12,Pune,Maharashtra,18.607618,73.777975,594,0,8
ATM_000459,BANK_08,Nagpur,Maharashtra,21.104596,79.108138,704,1,96
ATM_000460,BANK_07,Nashik,Maharashtra,19.928958,73.8168,1743,1,31
ATM_000461,BANK_03,Chennai,Tamil Nadu,13.069787,80.19333,1258,1,43
ATM_000462,BANK_06,Mumbai,Maharashtra,19.109669,72.886713,1211,1,32
ATM_000463,BANK_07,Ahmedabad,Gujarat,23.030114,72.528829,722,1,84
ATM_000464,BANK_01,Bengaluru,Karnataka,12.958474,77.617782,599,0,88
ATM_000465,BANK_02,Mumbai,Maharashtra,19.109167,72.897278,173,1,14
ATM_000466,BANK_08,Mumbai,Maharashtra,19.00015,72.875268,1083,0,46
ATM_000467,BANK_12,Mumbai,Maharashtra,19.03447,72.840963,1192,1,21
ATM_000468,BANK_03,Delhi,Delhi,28.687724,77.134332,106,1,25
ATM_000469,BANK_06,Bengaluru,Karnataka,12.96971,77.618137,1639,1,87
ATM_000470,BANK_12,Pune,Maharashtra,18.544395,73.89548,391,1,97
ATM_000471,BANK_10,Kolkata,West Bengal,22.593409,88.311071,562,0,92
ATM_000472,BANK_04,Nashik,Maharashtra,20.044505,73.70489,913,1,61
ATM_000473,BANK_01,Nagpur,Maharashtra,21.169292,79.060781,236,1,9
ATM_000474,BANK_13,Ahmedabad,Gujarat,23.025423,72.547573,620,1,95
ATM_000475,BANK_06,Pune,Maharashtra,18.553763,73.848725,1500,1,2
ATM_000476,BANK_06,Pune,Maharashtra,18.538899,73.860897,1089,1,91
ATM_000477,BANK_13,Ahmedabad,Gujarat,23.063625,72.614435,818,1,74
ATM_000478,BANK_10,Delhi,Delhi,28.581942,77.211233,458,1,40
ATM_000479,BANK_13,Nashik,Maharashtra,19.964354,73.735883,123,0,85
ATM_000480,BANK_05,Delhi,Delhi,28.634227,77.242057,590,1,37
ATM_000481,BANK_05,Nagpur,Maharashtra,21.221425,79.109382,692,1,61
ATM_000482,BANK_11,Ahmedabad,Gujarat,23.009618,72.561894,496,1,85
ATM_000483,BANK_12,Mumbai,Maharashtra,19.060787,72.857398,235,1,73
ATM_000484,BANK_14,Ahmedabad,Gujarat,23.006513,72.49389,1376,1,3
ATM_000485,BANK_09,Pune,Maharashtra,18.554669,73.882034,719,0,83
ATM_000486,BANK_08,Chennai,Tamil Nadu,13.036011,80.334326,1692,0,38
ATM_000487,BANK_01,Pune,Maharashtra,18.496751,73.843381,1708,1,16
ATM_000488,BANK_08,Hyderabad,Telangana,17.362165,78.491652,1132,0,53
ATM_000489,BANK_06,Delhi,Delhi,28.569664,77.189286,1131,1,35
ATM_000490,BANK_09,Mumbai,Maharashtra,19.035332,72.861138,534,1,20
ATM_000491,BANK_13,Nagpur,Maharashtra,21.160802,79.106063,1033,1,83
ATM_000492,BANK_05,Kolkata,West Bengal,22.559868,88.447777,1469,1,93
ATM_000493,BANK_13,Mumbai,Maharashtra,19.115174,72.984282,1021,1,48
ATM_000494,BANK_01,Kolkata,West Bengal,22.588654,88.376044,1110,0,89
ATM_000495,BANK_08,Bengaluru,Karnataka,12.948292,77.542258,1569,1,54
ATM_000496,BANK_08,Chennai,Tamil Nadu,13.092019,80.28805,599,1,61
ATM_000497,BANK_02,Kolkata,West Bengal,22.554862,88.412695,164,1,65
ATM_000498,BANK_06,Pune,Maharashtra,18.56615,73.869082,773,1,56
ATM_000499,BANK_09,Chennai,Tamil Nadu,13.085713,80.274413,875,1,65
ATM_000500,BANK_03,Chennai,Tamil Nadu,13.061162,80.343194,669,1,70
ATM_000501,BANK_11,Nashik,Maharashtra,19.947512,73.803628,1144,1,1
ATM_000502,BANK_03,Kolkata,West Bengal,22.542495,88.425139,1434,1,26
ATM_000503,BANK_07,Pune,Maharashtra,18.487248,73.829161,382,0,11
ATM_000504,BANK_06,Kolkata,West Bengal,22.526344,88.3391,1448,1,87
ATM_000505,BANK_12,Pune,Maharashtra,18.48839,73.803629,1730,0,42
ATM_000506,BANK_08,Mumbai,Maharashtra,19.11922,72.882548,1512,1,28
ATM_000507,BANK_01,Nashik,Maharashtra,19.995134,73.804197,1218,0,98
ATM_000508,BANK_01,Nagpur,Maharashtra,21.084726,79.094356,716,1,20
ATM_000509,BANK_05,Delhi,Delhi,28.662381,77.197025,1694,0,70
ATM_000510,BANK_04,Kolkata,West Bengal,22.543562,88.354586,648,1,67
ATM_000511,BANK_02,Chennai,Tamil Nadu,13.063349,80.22614,793,1,25
ATM_000512,BANK_05,Nagpur,Maharashtra,21.114508,79.118374,392,1,76
ATM_000513,BANK_11,Delhi,Delhi,28.643878,77.218235,1263,1,6
ATM_000514,BANK_12,Chennai,Tamil Nadu,13.08969,80.298806,1129,1,57
ATM_000515,BANK_04,Nashik,Maharashtra,20.056596,73.815275,1496,1,48
ATM_000516,BANK_10,Kolkata,West Bengal,22.590881,88.330385,1774,1,7
ATM_000517,BANK_14,Pune,Maharashtra,18.501092,73.809635,649,0,72
ATM_000518,BANK_03,Kolkata,West Bengal,22.490884,88.385171,871,1,37
ATM_000519,BANK_07,Nagpur,Maharashtra,21.116594,79.123805,1199,1,24
ATM_000520,BANK_06,Pune,Maharashtra,18.529236,73.83269,1333,0,84
ATM_000521,BANK_11,Mumbai,Maharashtra,19.04565,72.947234,457,1,45
ATM_000522,BANK_03,Mumbai,Maharashtra,19.101747,72.850331,362,0,47
ATM_000523,BANK_04,Delhi,Delhi,28.58651,77.179948,236,1,86
ATM_000524,BANK_12,Kolkata,West Bengal,22.601869,88.328305,1550,1,49
ATM_000525,BANK_03,Delhi,Delhi,28.702371,77.219884,522,1,77
ATM_000526,BANK_08,Nashik,Maharashtra,20.026812,73.832299,520,1,44
ATM_000527,BANK_14,Chennai,Tamil Nadu,13.066834,80.275799,1738,0,59
ATM_000528,BANK_04,Pune,Maharashtra,18.46434,73.904675,790,1,89
ATM_000529,BANK_14,Ahmedabad,Gujarat,23.070572,72.57203,217,1,27
ATM_000530,BANK_04,Nashik,Maharashtra,19.979557,73.844059,760,1,69
ATM_000531,BANK_07,Chennai,Tamil Nadu,13.043523,80.307651,1566,1,3
ATM_000532,BANK_12,Bengaluru,Karnataka,12.984471,77.58666,1522,1,50
ATM_000533,BANK_13,Nagpur,Maharashtra,21.100632,79.100828,466,0,37
ATM_000534,BANK_15,Mumbai,Maharashtra,19.098279,72.883935,1651,1,6
ATM_000535,BANK_07,Delhi,Delhi,28.574307,77.190671,554,1,53
ATM_000536,BANK_08,Nashik,Maharashtra,20.008459,73.805649,1511,1,25
ATM_000537,BANK_07,Kolkata,West Bengal,22.594681,88.331408,283,1,48
ATM_000538,BANK_01,Hyderabad,Telangana,17.443502,78.460821,1323,1,24
ATM_000539,BANK_12,Bengaluru,Karnataka,12.94745,77.537232,739,1,19
ATM_000540,BANK_03,Nashik,Maharashtra,19.994725,73.852215,356,0,53
ATM_000541,BANK_01,Pune,Maharashtra,18.479205,73.900418,1665,1,93
ATM_000542,BANK_15,Kolkata,West Bengal,22.545482,88.368632,1677,1,34
ATM_000543,BANK_02,Kolkata,West Bengal,22.554706,88.367682,1424,1,32
ATM_000544,BANK_05,Pune,Maharashtra,18.51196,73.817335,602,1,18
ATM_000545,BANK_06,Ahmedabad,Gujarat,23.015166,72.542013,761,1,50
ATM_000546,BANK_14,Nashik,Maharashtra,19.930673,73.831578,1088,0,70
ATM_000547,BANK_08,Kolkata,West Bengal,22.555888,88.37924,885,1,99
ATM_000548,BANK_10,Pune,Maharashtra,18.560114,73.915306,1338,0,3
ATM_000549,BANK_10,Chennai,Tamil Nadu,13.077216,80.246041,891,1,58
ATM_000550,BANK_05,Hyderabad,Telangana,17.392617,78.485394,1425,0,32
ATM_000551,BANK_15,Nagpur,Maharashtra,21.131616,79.048925,258,1,41
ATM_000552,BANK_04,Hyderabad,Telangana,17.350302,78.461345,1291,0,30
ATM_000553,BANK_11,Hyderabad,Telangana,17.377363,78.489601,400,1,28
ATM_000554,BANK_13,Chennai,Tamil Nadu,13.11197,80.27095,1764,1,35
ATM_000555,BANK_10,Pune,Maharashtra,18.577506,73.849026,513,1,31
ATM_000556,BANK_03,Kolkata,West Bengal,22.537361,88.388076,1408,0,44
ATM_000557,BANK_05,Kolkata,West Bengal,22.609446,88.315944,1010,1,28
ATM_000558,BANK_12,Ahmedabad,Gujarat,22.988399,72.540464,1416,1,5
ATM_000559,BANK_12,Kolkata,West Bengal,22.524431,88.367574,641,1,45
ATM_000560,BANK_04,Nashik,Maharashtra,20.00631,73.710161,1097,1,23
ATM_000561,BANK_13,Hyderabad,Telangana,17.359565,78.429181,87,1,17
ATM_000562,BANK_14,Nashik,Maharashtra,19.974867,73.798406,337,0,16
ATM_000563,BANK_14,Delhi,Delhi,28.657639,77.23313,1531,1,4
ATM_000564,BANK_01,Bengaluru,Karnataka,12.963103,77.63755,1749,1,81
ATM_000565,BANK_15,Mumbai,Maharashtra,19.129972,72.925885,1765,1,54
ATM_000566,BANK_04,Ahmedabad,Gujarat,23.02339,72.506913,662,0,48
ATM_000567,BANK_08,Nagpur,Maharashtra,21.117763,79.034058,1697,1,17
ATM_000568,BANK_09,Pune,Maharashtra,18.548872,73.822522,699,0,42
ATM_000569,BANK_14,Hyderabad,Telangana,17.378502,78.473932,1571,1,65
ATM_000570,BANK_04,Pune,Maharashtra,18.537123,73.867929,640,1,93
ATM_000571,BANK_05,Mumbai,Maharashtra,19.14054,72.908523,1322,1,48
ATM_000572,BANK_05,Kolkata,West Bengal,22.61216,88.36008,1012,0,14
ATM_000573,BANK_12,Bengaluru,Karnataka,12.971021,77.667081,1106,1,3
ATM_000574,BANK_08,Pune,Maharashtra,18.435525,73.843882,1296,1,77
ATM_000575,BANK_11,Kolkata,West Bengal,22.489602,88.377993,1514,0,57
ATM_000576,BANK_14,Nagpur,Maharashtra,21.069674,79.078225,803,1,43
ATM_000577,BANK_03,Chennai,Tamil Nadu,13.122437,80.232921,347,0,82
ATM_000578,BANK_05,Nashik,Maharashtra,19.949638,73.823925,1593,1,86
ATM_000579,BANK_02,Chennai,Tamil Nadu,13.078864,80.341945,1726,0,36
ATM_000580,BANK_12,Mumbai,Maharashtra,19.13062,72.871301,477,0,85
ATM_000581,BANK_11,Kolkata,West Bengal,22.653823,88.29114,1458,1,99
ATM_000582,BANK_05,Kolkata,West Bengal,22.534788,88.348096,781,1,90
ATM_000583,BANK_03,Delhi,Delhi,28.552895,77.148602,488,0,28
ATM_000584,BANK_04,Nagpur,Maharashtra,21.184167,79.079431,515,1,92
ATM_000585,BANK_14,Nashik,Maharashtra,20.035031,73.787548,1467,1,34
ATM_000586,BANK_13,Chennai,Tamil Nadu,13.093486,80.287105,513,0,19
ATM_000587,BANK_05,Pune,Maharashtra,18.563097,73.914129,651,1,6
ATM_000588,BANK_10,Nashik,Maharashtra,20.008722,73.771523,1021,1,37
ATM_000589,BANK_10,Nashik,Maharashtra,20.062397,73.782714,1002,1,30
ATM_000590,BANK_09,Nashik,Maharashtra,20.050022,73.779189,1769,1,87
ATM_000591,BANK_06,Kolkata,West Bengal,22.575357,88.352315,1631,1,83
ATM_000592,BANK_13,Delhi,Delhi,28.604779,77.168131,1632,1,77
ATM_000593,BANK_13,Bengaluru,Karnataka,12.890707,77.63468,228,0,98
ATM_000594,BANK_02,Bengaluru,Karnataka,12.937036,77.596156,1112,1,78
ATM_000595,BANK_15,Chennai,Tamil Nadu,13.112128,80.299411,1550,1,84
ATM_000596,BANK_13,Mumbai,Maharashtra,19.088682,72.935526,393,1,87
ATM_000597,BANK_04,Bengaluru,Karnataka,12.914995,77.544961,1629,0,53
ATM_000598,BANK_15,Nagpur,Maharashtra,21.10202,79.111543,755,1,93
ATM_000599,BANK_12,Ahmedabad,Gujarat,23.074605,72.639315,374,1,22
ATM_000600,BANK_09,Nagpur,Maharashtra,21.207251,79.07612,1390,0,60
ATM_000601,BANK_14,Bengaluru,Karnataka,12.94044,77.610841,399,1,56
ATM_000602,BANK_12,Ahmedabad,Gujarat,23.082111,72.612087,645,1,75
ATM_000603,BANK_02,Bengaluru,Karnataka,12.979989,77.520936,1480,1,2
ATM_000604,BANK_01,Hyderabad,Telangana,17.364649,78.469458,548,0,23
ATM_000605,BANK_11,Bengaluru,Karnataka,12.941904,77.514155,1001,1,64
ATM_000606,BANK_11,Nagpur,Maharashtra,21.128026,79.004456,499,0,1
ATM_000607,BANK_02,Bengaluru,Karnataka,13.040156,77.531261,860,1,4
ATM_000608,BANK_08,Chennai,Tamil Nadu,13.066909,80.236949,274,1,31
ATM_000609,BANK_11,Hyderabad,Telangana,17.411336,78.532253,553,1,29
ATM_000610,BANK_11,Pune,Maharashtra,18.538401,73.825654,1408,1,57
ATM_000611,BANK_08,Nashik,Maharashtra,19.978267,73.889401,220,1,98
ATM_000612,BANK_07,Kolkata,West Bengal,22.539668,88.386085,293,0,9
ATM_000613,BANK_05,Delhi,Delhi,28.598597,77.222673,670,1,58
ATM_000614,BANK_03,Nagpur,Maharashtra,21.162742,79.112308,605,0,77
ATM_000615,BANK_13,Nashik,Maharashtra,20.005314,73.80322,178,1,25
ATM_000616,BANK_03,Pune,Maharashtra,18.547688,73.888856,864,1,58
ATM_000617,BANK_04,Ahmedabad,Gujarat,22.997159,72.506957,403,1,80
ATM_000618,BANK_14,Pune,Maharashtra,18.612006,73.80957,241,1,98
ATM_000619,BANK_04,Nagpur,Maharashtra,21.091753,79.149749,1544,1,29
ATM_000620,BANK_01,Kolkata,West Bengal,22.587911,88.272551,744,1,28
ATM_000621,BANK_01,Mumbai,Maharashtra,19.05285,72.845132,1407,1,95
ATM_000622,BANK_11,Bengaluru,Karnataka,12.973959,77.611026,1698,1,76
ATM_000623,BANK_05,Bengaluru,Karnataka,12.902905,77.621274,1013,1,8
ATM_000624,BANK_05,Nashik,Maharashtra,20.007128,73.821822,661,1,92
ATM_000625,BANK_06,Hyderabad,Telangana,17.329187,78.509969,822,1,76
ATM_000626,BANK_05,Nashik,Maharashtra,20.038364,73.821465,1052,1,63
ATM_000627,BANK_08,Ahmedabad,Gujarat,23.072359,72.628503,1263,1,61
ATM_000628,BANK_07,Hyderabad,Telangana,17.421913,78.463016,1223,1,59
ATM_000629,BANK_07,Pune,Maharashtra,18.489159,73.875029,505,0,54
ATM_000630,BANK_04,Pune,Maharashtra,18.554434,73.851742,676,1,10
ATM_000631,BANK_08,Nagpur,Maharashtra,21.159725,79.077678,1287,0,83
ATM_000632,BANK_02,Pune,Maharashtra,18.463148,73.840417,1007,1,96
ATM_000633,BANK_11,Mumbai,Maharashtra,19.016343,72.806823,179,0,93
ATM_000634,BANK_07,Nashik,Maharashtra,20.002035,73.76195,1734,1,37
ATM_000635,BANK_03,Bengaluru,Karnataka,12.916092,77.67713,466,1,14
ATM_000636,BANK_08,Nagpur,Maharashtra,21.141954,79.070665,1106,1,46
ATM_000637,BANK_06,Pune,Maharashtra,18.460982,73.921252,83,1,47
ATM_000638,BANK_11,Delhi,Delhi,28.554547,77.248161,646,0,83
ATM_000639,BANK_02,Ahmedabad,Gujarat,22.997779,72.56204,1243,0,100
ATM_000640,BANK_06,Mumbai,Maharashtra,19.109813,72.832162,993,1,12
ATM_000641,BANK_14,Nashik,Maharashtra,20.046353,73.758373,858,0,78
ATM_000642,BANK_01,Hyderabad,Telangana,17.402107,78.504063,1788,1,46
ATM_000643,BANK_15,Pune,Maharashtra,18.499964,73.892084,1006,0,85
ATM_000644,BANK_08,Bengaluru,Karnataka,12.971041,77.615724,343,1,48
ATM_000645,BANK_15,Ahmedabad,Gujarat,23.046554,72.552166,1332,0,27
ATM_000646,BANK_13,Mumbai,Maharashtra,19.091315,72.769065,899,1,37
ATM_000647,BANK_01,Bengaluru,Karnataka,12.918489,77.577708,114,1,29
ATM_000648,BANK_12,Nagpur,Maharashtra,21.131291,79.176667,604,0,41
ATM_000649,BANK_13,Chennai,Tamil Nadu,13.141738,80.288638,510,0,88
ATM_000650,BANK_05,Chennai,Tamil Nadu,13.112816,80.249545,974,1,69
ATM_000651,BANK_11,Delhi,Delhi,28.624704,77.187806,743,1,47
ATM_000652,BANK_09,Bengaluru,Karnataka,12.967541,77.53864,1362,1,60
ATM_000653,BANK_05,Mumbai,Maharashtra,19.089282,72.83947,1087,1,43
ATM_000654,BANK_10,Mumbai,Maharashtra,19.06609,72.802054,938,1,80
ATM_000655,BANK_04,Chennai,Tamil Nadu,13.04998,80.244476,493,0,70
ATM_000656,BANK_03,Delhi,Delhi,28.593539,77.282355,683,1,13
ATM_000657,BANK_12,Chennai,Tamil Nadu,13.074735,80.306174,1417,1,80
ATM_000658,BANK_15,Kolkata,West Bengal,22.600606,88.32935,1415,0,3
ATM_000659,BANK_12,Mumbai,Maharashtra,19.080944,72.865465,1197,1,24
ATM_000660,BANK_02,Mumbai,Maharashtra,19.098136,72.815468,580,1,12
ATM_000661,BANK_13,Chennai,Tamil Nadu,13.19307,80.306276,1278,1,23
ATM_000662,BANK_09,Kolkata,West Bengal,22.559905,88.41066,472,1,82
